epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1.7599819572703044,1.6106366634368896,0.5570733333333333,0.5911666666666666
1,1.2492139227867127,5.497217009226481,0.6823066666666666,0.2255
2,1.1393965166600546,2.137222044626872,0.7129466666666666,0.5323333333333333
3,1.0765842810694377,2.382766663869222,0.72768,0.515
4,0.9999812695821126,2.0144123986562095,0.7452733333333333,0.5711666666666667
5,0.9631191876093547,1.03472154378891,0.7524,0.7251666666666666
6,0.9398441627820333,1.3198885955810546,0.7598266666666667,0.681
7,0.9156185368474324,0.9343213917414347,0.76666,0.753
8,0.895620971997579,1.0334984032313028,0.7702266666666666,0.7341666666666666
9,0.8770915100288391,0.9552618014017741,0.7742733333333334,0.7425
10,0.8625853632799785,1.8923024978637695,0.7777133333333334,0.644
11,0.8202645964813232,1.9286525850296021,0.7868933333333333,0.5716666666666667
12,0.8092423599433899,0.8225607722600301,0.7886466666666667,0.77
13,0.7947587428474426,2.3576675939559935,0.7942,0.6211666666666666
14,0.784046564280192,1.7644199260075888,0.79652,0.6325
15,0.7755968296368917,0.8507845519383749,0.79776,0.7836666666666666
16,0.7416357155863444,0.8339946171442668,0.80524,0.764
17,0.7322309673309326,0.8710538070996602,0.8082933333333333,0.7635
18,0.7222573362286886,1.3469689178466797,0.8095733333333334,0.6791666666666667
19,0.6928526836713155,0.7681935663223267,0.8162666666666667,0.7886666666666666
20,0.6829422539774577,0.8119433360099793,0.8194933333333333,0.7826666666666666
21,0.672280725332896,0.8259022146860758,0.8217933333333334,0.778
22,0.6665568124771118,0.812608661810557,0.8231866666666666,0.7825
23,0.6396276328976949,1.6013591963450113,0.8285133333333333,0.673
24,0.6291369724019369,0.7795913054148356,0.8313133333333333,0.7931666666666667
25,0.6218422562472026,1.0791107756296794,0.83368,0.727
26,0.5984470498498281,0.7908774617513021,0.83778,0.7876666666666666
27,0.5868329759661357,1.0210887177785237,0.84044,0.744
28,0.5797590820757548,0.7594577579498291,0.8423733333333333,0.795
29,0.5581365988604228,0.8457599792480469,0.84698,0.777
30,0.5486538951237997,0.8023936486244202,0.8481533333333333,0.7783333333333333
31,0.5442200622049967,1.834236430168152,0.8504133333333334,0.65
32,0.5194671337477366,0.7943346426486969,0.8556066666666666,0.7888333333333334
33,0.5116208496348064,0.7773917156855266,0.8571733333333333,0.7888333333333334
34,0.5059836669572194,0.773549968401591,0.85916,0.793
35,0.48472414154370624,0.7960298097928366,0.8624866666666666,0.7915
36,0.47803636750857037,0.8177373366355896,0.8650466666666666,0.786
37,0.4730105637995402,0.7898405656814576,0.8674533333333333,0.7876666666666666
38,0.4563171476554871,0.7516129612922668,0.8694533333333333,0.8008333333333333
39,0.448502805369695,0.8185186703999837,0.87196,0.7821666666666667
40,0.4451143803008397,0.7938417747020722,0.8731533333333333,0.7861666666666667
41,0.4258401731777191,0.8247021457354228,0.87726,0.7811666666666667
42,0.42129034028371176,0.803427084128062,0.8780866666666667,0.7926666666666666
43,0.41822754621823627,0.7927262455622355,0.8794466666666667,0.7946666666666666
44,0.40180150324185687,0.7982746407190958,0.8825666666666667,0.7958333333333333
45,0.3963810393746694,0.818876970132192,0.8844133333333334,0.7938333333333333
46,0.39259425649642943,0.8309651130040486,0.8849466666666667,0.7955
47,0.3797528145122528,0.8119385239283243,0.8879333333333334,0.7911666666666667
48,0.3732352244154612,0.8239630765914917,0.88964,0.7906666666666666
49,0.36942012250264483,0.8123584912618002,0.89106,0.792
50,0.356963841676712,0.8350964352289836,0.89422,0.791
51,0.3536645493443807,0.8113608667850495,0.8950466666666667,0.7943333333333333
52,0.35103642125129697,0.8421970814069112,0.89572,0.7955
53,0.3389022520621618,0.8388267429669698,0.8985266666666667,0.797
54,0.3356851959959666,0.8670549268722534,0.8989066666666666,0.7938333333333333
55,0.3317016233698527,0.873426650206248,0.9000333333333334,0.7946666666666666
56,0.3218685170062383,0.8413662048180898,0.9029333333333334,0.7955
57,0.31825453818003335,0.87452623573939,0.9034066666666667,0.7913333333333333
58,0.3154077541891734,0.8698223185539246,0.9047,0.7856666666666666
59,0.3059044457689921,0.9007963928381602,0.90666,0.7908333333333334
60,0.3027974904060364,0.8728184384504954,0.9074666666666666,0.7896666666666666
61,0.30068516404946644,0.8423579202493032,0.9079266666666667,0.787
62,0.29084302110354104,0.8878589303493499,0.91118,0.7873333333333333
63,0.28844120885531105,0.8934354051351547,0.91204,0.786
64,0.2879960121552149,0.8983362401326498,0.9116266666666667,0.7896666666666666
65,0.27887136518478395,0.9157936725616455,0.9146,0.7955
66,0.276359681836764,0.9002652080059051,0.9148933333333333,0.7873333333333333
67,0.2738771351305644,0.9022464269002278,0.91616,0.7778333333333334
68,0.26763376521269483,0.8859754229386647,0.9174533333333333,0.784
69,0.26369460988521576,0.885609164873759,0.9185933333333334,0.787
70,0.26255821835835774,0.9217456299463908,0.91942,0.7818333333333334
71,0.2564958463716507,0.9018311201731364,0.9213133333333333,0.7856666666666666
72,0.25343876959641776,0.9075454126993815,0.92176,0.7858333333333334
73,0.2533888954353333,0.9216195123195648,0.9221066666666666,0.782
74,0.24833349907716115,0.929710689385732,0.9231133333333333,0.787
75,0.24539849203427633,0.9447705523173014,0.9242133333333333,0.7781666666666667
76,0.24191876031716664,0.9350914303859075,0.92646,0.7885
77,0.23635704855918885,0.9123854701519012,0.9277466666666667,0.7891666666666667
78,0.2365088662258784,0.9462842129071554,0.9281,0.7838333333333334
79,0.23409388949076335,0.9350364372332891,0.9284533333333334,0.7883333333333333
80,0.22949740168094634,0.9262347644170126,0.9298933333333333,0.7851666666666667
81,0.2278393703476588,0.9527181227207184,0.9297333333333333,0.7851666666666667
82,0.22721461013793945,0.9614322446187338,0.9313733333333334,0.7875
83,0.2217291550207138,0.9548992293675741,0.9329333333333333,0.7883333333333333
84,0.22156666146119436,0.949438069264094,0.9327533333333333,0.7796666666666666
85,0.21965000369866688,0.9462225594520569,0.9326866666666667,0.7888333333333334
86,0.2152261221297582,0.9377617494265238,0.9346666666666666,0.785
87,0.21533657013575236,0.9461649573644002,0.9346266666666667,0.7838333333333334
88,0.21372735514322916,0.9581549328962962,0.9352333333333334,0.7855
89,0.2111944814181328,0.9585101764996846,0.93572,0.7901666666666667
90,0.20974938692092895,0.967348173459371,0.93578,0.7875
91,0.20820180637200675,0.964575745066007,0.93694,0.7836666666666666
92,0.20371841749827066,0.9484262203375499,0.9380933333333333,0.7835
93,0.20299040332794188,0.9678795964717865,0.9388466666666667,0.7806666666666666
94,0.20312858343362808,0.9669198075135549,0.9387133333333333,0.7891666666666667
95,0.20054689323743186,0.9503336785634359,0.9387,0.7885
96,0.1984437010629972,0.9777059882481893,0.9395266666666666,0.787
97,0.19678961241960524,1.003265123128891,0.9407666666666666,0.7875
