epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,1.6163595275497435,2.681811845143636,0.45508,0.337
1,1.1854061016273498,2.536130953470866,0.58838,0.3536666666666667
2,1.052069518661499,1.2799145743052165,0.63136,0.6101666666666666
3,0.9813032493400574,1.1665957256952921,0.65376,0.631
4,0.9306494804573059,1.2086059379577636,0.66818,0.622
5,0.8864546967887879,1.043772434870402,0.6839,0.6503333333333333
6,0.8573218523406982,0.9621627465883891,0.6942,0.6801666666666667
7,0.8282561854743957,0.9600433343251547,0.7033,0.6818333333333333
8,0.8025513595199585,1.0261748781204223,0.71,0.6708333333333333
9,0.7814762457466126,0.8878146104812622,0.71372,0.6908333333333333
10,0.7557699040603638,0.9354096296628316,0.72432,0.67
11,0.7453079921245575,0.9461066625912984,0.72742,0.6828333333333333
12,0.727210606470108,0.8709698797861735,0.73218,0.7066666666666667
13,0.6921397036552429,0.8466150301297506,0.74262,0.7081666666666667
14,0.6766346086215973,0.8082819336255391,0.74868,0.7168333333333333
15,0.6568722655773163,0.8398277530670166,0.7555,0.7108333333333333
16,0.6452247131252289,0.8099688585599264,0.75946,0.7148333333333333
17,0.6304142355251312,0.9458426774342855,0.76524,0.6911666666666667
18,0.6057557569313049,0.8101548341115316,0.7717,0.7146666666666667
19,0.5868479986953735,0.8438503805796306,0.77708,0.7173333333333334
20,0.5754428013324737,0.8738043634096782,0.78158,0.7163333333333334
21,0.5473761151504517,0.8332609389623006,0.7903,0.7198333333333333
22,0.5336825699615478,0.8313815156618755,0.79562,0.7285
23,0.521524806394577,0.8749210898081462,0.79968,0.7136666666666667
24,0.4900612125253677,0.8931128579775492,0.8089,0.7141666666666666
25,0.4851756085014343,0.8683492310841878,0.81188,0.7216666666666667
26,0.4722379184818268,0.8214899028142293,0.81514,0.7278333333333333
27,0.44547853439331053,0.831755730787913,0.82592,0.7223333333333334
28,0.4328348671150207,0.9074490237236023,0.82892,0.7198333333333333
29,0.4220836329317093,0.8818864401181539,0.83482,0.7201666666666666
30,0.3999746807003021,0.9383735400835673,0.84254,0.7038333333333333
31,0.3945569059610367,0.9107885704040527,0.84412,0.726
32,0.3836160859489441,0.9376513353983561,0.84798,0.7201666666666666
33,0.3620454438638687,0.9385454651514689,0.85478,0.7191666666666666
34,0.35132652333259584,0.943303554058075,0.85802,0.7228333333333333
35,0.3498940932846069,0.9836230847040812,0.8599,0.7161666666666666
36,0.32845311908245084,0.9394555136362711,0.8675,0.7141666666666666
37,0.3243922304344177,0.9374830244382223,0.8697,0.7183333333333334
38,0.31736313976287844,1.0090012629826863,0.87324,0.7211666666666666
39,0.303543199763298,1.008007266521454,0.87934,0.7198333333333333
40,0.29620235307216647,1.0657158691088358,0.87902,0.7098333333333333
41,0.29219711008071897,1.0140585494041443,0.88198,0.7226666666666667
42,0.28002365018844605,0.998979438940684,0.8866,0.7188333333333333
43,0.2743947258973122,1.0333941181500752,0.88948,0.7143333333333334
44,0.26623989278554916,1.0796527676582337,0.8924,0.7116666666666667
45,0.2563167842578888,1.065096133708954,0.8965,0.7221666666666666
46,0.2517361107802391,1.068058604558309,0.899,0.7206666666666667
47,0.24658454107046127,1.0932252530654272,0.90118,0.7166666666666667
48,0.23792083458423616,1.0813317772547404,0.90328,0.717
49,0.23019872980833053,1.1719129425684611,0.90824,0.7236666666666667
