Linear regression parameters:
Intercept: -0.00320276
Slope: 0.983474
Correlation: 0.991105
Target-output data:
submatrix_0
-0.274911 -0.281488
-0.274912 -0.280908
-0.274913 -0.280178
-0.27506 -0.280108
-0.275125 -0.280057
-0.275225 -0.280075
-0.275227 -0.280235
-0.275458 -0.280619
-0.276037 -0.282429
-0.276039 -0.282536
-0.276134 -0.282913
-0.276153 -0.28227
-0.276284 -0.28186
-0.276367 -0.283036
-0.276437 -0.28328
-0.276543 -0.284564
-0.276596 -0.284685
-0.276564 -0.285964
-0.276048 -0.28545
-0.276059 -0.284739
-0.275802 -0.284706
-0.275541 -0.28298
-0.275282 -0.282948
-0.274775 -0.280156
-0.274183 -0.280478
-0.274184 -0.280478
-0.274012 -0.279019
-0.273887 -0.280322
-0.273731 -0.280013
-0.273732 -0.280013
-0.27372 -0.279178
-0.273721 -0.279165
-0.273764 -0.279913
-0.273835 -0.280307
-0.273921 -0.28057
-0.274006 -0.279578
-0.274082 -0.279911
-0.274082 -0.279911
-0.274486 -0.282707
-0.274688 -0.281537
-0.274806 -0.280886
-0.274806 -0.280886
-0.274956 -0.282336
-0.275592 -0.282682
-0.275594 -0.282682
-0.27588 -0.282848
-0.276051 -0.282848
-0.276229 -0.285048
-0.276234 -0.285643
-0.276517 -0.284487
-0.276452 -0.2849
-0.276345 -0.284852
-0.276238 -0.284947
-0.276241 -0.283538
-0.276243 -0.283458
-0.276104 -0.283311
-0.275945 -0.283311
-0.275947 -0.282793
-0.275779 -0.283792
-0.275781 -0.283792
-0.275383 -0.282626
-0.275389 -0.282339
-0.275053 -0.282149
-0.274709 -0.282624
-0.274711 -0.282624
-0.274529 -0.282048
-0.274533 -0.281979
-0.274332 -0.281949
-0.274333 -0.281949
-0.274131 -0.282482
-0.273966 -0.282457
-0.273967 -0.282457
-0.273406 -0.279503
-0.273254 -0.279671
-0.273254 -0.279608
-0.273287 -0.278929
-0.273306 -0.278924
-0.273352 -0.279732
-0.273638 -0.27961
-0.273638 -0.279551
-0.273809 -0.279888
-0.274169 -0.28015
-0.275098 -0.283222
-0.275231 -0.283121
-0.275406 -0.282537
-0.27542 -0.281825
-0.275463 -0.281169
-0.275464 -0.281169
-0.275475 -0.280293
-0.275512 -0.280326
-0.275506 -0.280326
-0.275562 -0.280731
-0.275704 -0.280325
-0.275708 -0.280284
-0.275824 -0.281633
-0.275927 -0.281648
-0.276036 -0.282525
-0.276152 -0.283476
-0.276157 -0.283494
-0.276257 -0.284151
-0.276322 -0.283786
-0.276324 -0.283808
-0.27633 -0.284838
-0.276216 -0.286297
-0.275752 -0.28596
-0.275469 -0.284846
-0.275473 -0.284833
-0.274975 -0.284259
-0.274287 -0.2834
-0.273065 -0.28058
-0.273065 -0.280782
-0.272703 -0.279476
-0.272048 -0.277368
-0.2718 -0.277403
-0.271715 -0.277403
-0.271438 -0.27804
-0.271435 -0.27804
-0.271336 -0.278166
-0.271334 -0.278242
-0.271331 -0.276943
-0.271303 -0.276926
-0.271401 -0.277015
-0.271536 -0.27753
-0.271534 -0.277479
-0.271721 -0.278299
-0.271933 -0.278844
-0.272192 -0.279585
-0.272189 -0.27957
-0.2724 -0.280176
-0.272398 -0.280051
-0.272928 -0.281779
-0.273194 -0.281014
-0.27319 -0.281014
-0.274447 -0.284267
-0.274932 -0.283282
-0.275007 -0.282842
-0.275083 -0.284572
-0.274935 -0.28302
-0.27461 -0.28127
-0.27461 -0.28127
-0.274495 -0.281899
-0.27428 -0.282399
-0.274022 -0.28185
-0.27372 -0.281458
-0.273583 -0.281343
-0.273458 -0.28101
-0.273343 -0.281123
-0.273341 -0.280491
-0.273214 -0.280535
-0.2731 -0.280166
-0.273069 -0.280346
-0.273048 -0.280348
-0.273044 -0.281133
-0.273086 -0.28113
-0.273085 -0.280042
-0.273104 -0.279683
-0.273137 -0.279663
-0.273217 -0.280128
-0.273321 -0.280866
-0.273542 -0.280874
-0.273539 -0.281772
-0.273668 -0.282063
-0.273684 -0.280738
-0.273866 -0.281549
-0.27389 -0.281562
-0.27394 -0.28183
-0.274015 -0.281637
-0.274014 -0.281804
-0.274054 -0.281835
-0.274053 -0.281811
-0.274085 -0.282138
-0.274084 -0.282118
-0.274158 -0.282622
-0.274158 -0.282643
-0.27418 -0.282019
-0.274179 -0.282141
-0.274193 -0.282158
-0.274163 -0.281799
-0.274163 -0.281802
-0.274139 -0.282332
-0.274139 -0.282394
-0.274017 -0.281574
-0.273981 -0.281339
-0.273981 -0.281339
-0.273945 -0.281395
-0.273853 -0.281156
-0.273852 -0.281156
-0.273787 -0.281843
-0.273743 -0.281927
-0.273508 -0.282207
-0.273401 -0.28242
-0.273349 -0.282416
-0.273131 -0.279655
-0.272911 -0.279623
-0.272909 -0.279439
-0.272831 -0.27938
-0.27283 -0.279426
-0.272786 -0.278825
-0.272785 -0.278793
-0.272781 -0.279178
-0.272772 -0.279175
-0.27277 -0.279175
-0.272792 -0.280374
-0.272824 -0.280202
-0.272823 -0.280202
-0.272865 -0.28027
-0.272863 -0.280253
-0.272911 -0.280855
-0.272987 -0.281889
-0.0565685 -0.212524
0.0548723 -0.0958812
0.122998 0.00805903
0.15784 0.0950256
0.19153 0.126744
0.201162 0.171043
0.253243 0.253026
0.27126 0.257591
0.282124 0.261904
0.289977 0.253167
0.204755 0.169252
0.1343 0.123017
0.0981017 0.090634
0.035097 0.0359339
-0.0428151 -0.0372637
-0.0852136 -0.0821871
-0.130641 -0.125792
-0.223045 -0.223775
-0.267422 -0.293217
-0.317569 -0.343809
-0.371863 -0.369011
-0.590352 -0.570677
-0.616413 -0.594302
-0.620414 -0.595589
-0.62677 -0.60255
-0.639759 -0.613164
-0.655635 -0.62699
-0.674287 -0.649174
-0.664772 -0.631231
-0.678035 -0.646589
-0.686402 -0.661493
-0.672377 -0.64063
-0.696889 -0.653266
-0.670924 -0.666685
-0.660441 -0.674747
-0.678674 -0.685534
-0.654457 -0.675524
-0.673178 -0.683579
-0.668372 -0.683595
-0.657586 -0.670658
-0.667891 -0.685662
-0.647326 -0.663124
-0.657782 -0.683335
-0.663714 -0.677953
-0.6558 -0.665293
-0.68857 -0.679248
-0.627592 -0.665728
-0.595032 -0.605564
-0.606148 -0.610427
-0.569472 -0.569971
-0.523171 -0.551114
-0.534028 -0.531871
-0.557299 -0.542095
-0.549626 -0.505494
-0.526193 -0.508315
-0.50887 -0.503319
