Linear regression parameters:
Intercept: -0.00201137
Slope: 0.951443
Correlation: 0.973348
Target-output data:
submatrix_0
-0.0187789 -0.0173344
-0.0189157 -0.0173553
-0.0190538 -0.0174701
-0.0191871 -0.0175309
-0.0193556 -0.0177441
-0.019437 -0.0177984
-0.0194368 -0.0177984
-0.0194889 -0.0178646
-0.0195473 -0.0179548
-0.0195396 -0.0179639
-0.019413 -0.0179033
-0.0193139 -0.0178659
-0.0192239 -0.0177011
-0.019224 -0.0176209
-0.0186699 -0.0172136
-0.0185557 -0.0171059
-0.0182108 -0.0166848
-0.0180886 -0.0166432
-0.0180317 -0.0165792
-0.0180338 -0.0165765
-0.0180912 -0.0166181
-0.0181294 -0.0166367
-0.0181289 -0.0166509
-0.0181677 -0.0166696
-0.0182431 -0.0167702
-0.0183852 -0.0168436
-0.0183831 -0.0168812
-0.0184086 -0.0168914
-0.0184076 -0.0169067
-0.0184071 -0.0169067
-0.0184212 -0.0169041
-0.0184206 -0.0169122
-0.0183999 -0.016905
-0.0183903 -0.0169051
-0.0184016 -0.0168999
-0.0184246 -0.0169572
-0.0184436 -0.0169626
-0.0184837 -0.0170361
-0.0184832 -0.0170663
-0.0186562 -0.0173905
-0.0186559 -0.0173905
-0.0190343 -0.0175483
-0.0190342 -0.0175574
-0.019432 -0.017857
-0.0194322 -0.0179508
-0.019645 -0.0181781
-0.0199358 -0.0184735
-0.0201378 -0.0186539
-0.0205024 -0.0191304
-0.0206186 -0.0192048
-0.0207267 -0.0194087
-0.0208314 -0.0194025
-0.0208343 -0.0195075
-0.0208372 -0.0195033
-0.0209995 -0.0196067
-0.0211006 -0.0198401
-0.0213881 -0.0199968
-0.0213947 -0.0200839
-0.0215372 -0.0202164
-0.0216245 -0.0203091
-0.0216594 -0.0203091
-0.0215521 -0.0203053
-0.0215574 -0.0202289
-0.0214438 -0.0202229
-0.0209075 -0.0196494
-0.0203479 -0.019066
-0.0197403 -0.0186177
-0.0197439 -0.0184544
-0.0197457 -0.0184587
-0.0192272 -0.0179307
-0.0189921 -0.0179113
-0.0189959 -0.0176681
-0.0187395 -0.0173091
-0.0185488 -0.0171947
-0.0185574 -0.0170924
-0.0185786 -0.0171056
-0.0186248 -0.0171839
-0.0186951 -0.0172303
-0.018787 -0.0172986
-0.0189021 -0.017392
-0.0190427 -0.017513
-0.0190432 -0.017513
-0.019188 -0.0175318
-0.0193287 -0.0177339
-0.0194596 -0.0177876
-0.0197466 -0.0181409
-0.0198712 -0.0181784
-0.0200758 -0.0184441
-0.020151 -0.0185178
-0.0201984 -0.0185706
-0.0202876 -0.0186552
-0.0203127 -0.0186913
-0.02034 -0.0187189
-0.0203574 -0.0187472
-0.0203085 -0.0187377
-0.0203142 -0.0186831
-0.0202413 -0.0186278
-0.0202427 -0.0186221
-0.0201915 -0.0185737
-0.0201516 -0.0185128
-0.0199957 -0.0184337
-0.0200007 -0.0182787
-0.0198905 -0.0182489
-0.0194193 -0.0179002
-0.0194202 -0.0178307
-0.019261 -0.0175909
-0.0192617 -0.0175909
-0.0191043 -0.017576
-0.0191062 -0.0174273
-0.0191068 -0.0174157
-0.0189478 -0.0172541
-0.0189123 -0.0172318
-0.0189131 -0.0172099
-0.0188863 -0.0171258
-0.0188609 -0.0171345
-0.0188693 -0.0171345
-0.0188696 -0.0171047
