-1.40821 0 0 -0.0140821 0 0 -0.0563734 -0.272313 0.00608051 -2.0882
-1.40821 -1.40821 0 0 -0.0140821 0 -0.0563734 -0.272313 0.00608051 -2.0882
-1.42606 -1.40821 -1.40821 -0.000178534 0 -0.0140821 -0.0563734 -0.272313 0.00608051 -2.0882
-1.44382 -1.42606 -1.40821 -0.000177624 -0.000178534 0 -0.0563734 -0.272313 0.00608051 -2.0882
-1.46149 -1.44382 -1.42606 -0.000176696 -0.000177624 -0.000178534 -0.0563734 -0.272313 0.00608051 -2.0882
-1.41758 -1.46149 -1.44382 0.000439127 -0.000176696 -0.000177624 -0.0699511 -0.269278 0.00581868 -2.0882
-1.43506 -1.41758 -1.46149 -0.000174787 0.000439127 -0.000176696 -0.0699511 -0.269278 0.00581868 -2.07128
-1.45244 -1.43506 -1.41758 -0.000173806 -0.000174787 0.000439127 -0.0699511 -0.269278 0.00581868 -2.07128
-1.46972 -1.45244 -1.43506 -0.000172808 -0.000173806 -0.000174787 -0.0699511 -0.269278 0.00581868 -2.07128
-1.4869 -1.46972 -1.45244 -0.000171792 -0.000172808 -0.000173806 -0.0699511 -0.269278 0.00581868 -2.07128
-1.44168 -1.4869 -1.46972 0.000452224 -0.000171792 -0.000172808 -0.0814089 -0.271887 0.00569059 -1.9291
-1.45865 -1.44168 -1.4869 -0.00016971 0.000452224 -0.000171792 -0.0814089 -0.271887 0.00569059 -1.9291
-1.47551 -1.45865 -1.44168 -0.000168643 -0.00016971 0.000452224 -0.0814089 -0.271887 0.00569059 -1.9291
-1.49227 -1.47551 -1.45865 -0.00016756 -0.000168643 -0.00016971 -0.0814089 -0.271887 0.00569059 -1.9291
-1.50891 -1.49227 -1.47551 -0.000166459 -0.00016756 -0.000168643 -0.0814089 -0.271887 0.00569059 -1.9291
-1.52545 -1.50891 -1.49227 -0.000165343 -0.000166459 -0.00016756 -0.0814089 -0.271887 0.00569059 -1.9291
-1.46965 -1.52545 -1.50891 0.000557956 -0.000165343 -0.000166459 -0.0938357 -0.274058 0.00515382 -1.94273
-1.48596 -1.46965 -1.52545 -0.000163059 0.000557956 -0.000165343 -0.0938357 -0.274058 0.00515382 -1.94273
-1.50215 -1.48596 -1.46965 -0.000161893 -0.000163059 0.000557956 -0.0938357 -0.274058 0.00515382 -1.94273
-1.51822 -1.50215 -1.48596 -0.000160711 -0.000161893 -0.000163059 -0.0938357 -0.274058 0.00515382 -1.94273
-1.45165 -1.51822 -1.50215 0.000665721 -0.000160711 -0.000161893 -0.107476 -0.264733 0.00392657 -1.94273
-1.46748 -1.45165 -1.51822 -0.000158298 0.000665721 -0.000160711 -0.107476 -0.264733 0.00392657 -1.87033
-1.48318 -1.46748 -1.45165 -0.000157067 -0.000158298 0.000665721 -0.107476 -0.264733 0.00392657 -1.87033
-1.49876 -1.48318 -1.46748 -0.000155821 -0.000157067 -0.000158298 -0.107476 -0.264733 0.00392657 -1.87033
-1.45867 -1.49876 -1.48318 0.000400898 -0.000155821 -0.000157067 -0.118337 -0.260227 0.00365237 -1.84917
-1.474 -1.45867 -1.49876 -0.000153283 0.000400898 -0.000155821 -0.118337 -0.260227 0.00365237 -1.84917
-1.4892 -1.474 -1.45867 -0.000151991 -0.000153283 0.000400898 -0.118337 -0.260227 0.00365237 -1.84917
-1.50427 -1.4892 -1.474 -0.000150683 -0.000151991 -0.000153283 -0.118337 -0.260227 0.00365237 -1.84917
-1.51921 -1.50427 -1.4892 -0.00014936 -0.000150683 -0.000151991 -0.118337 -0.260227 0.00365237 -1.84917
-1.45948 -1.51921 -1.50427 0.000597216 -0.00014936 -0.000150683 -0.133228 -0.252591 0.0027379 -1.81384
-1.47415 -1.45948 -1.51921 -0.000146671 0.000597216 -0.00014936 -0.133228 -0.252591 0.0027379 -1.81384
-1.48868 -1.47415 -1.45948 -0.000145304 -0.000146671 0.000597216 -0.133228 -0.252591 0.0027379 -1.81384
-1.50307 -1.48868 -1.47415 -0.000143922 -0.000145304 -0.000146671 -0.133228 -0.252591 0.0027379 -1.81384
-1.51733 -1.50307 -1.48868 -0.000142526 -0.000143922 -0.000145304 -0.133228 -0.252591 0.0027379 -1.81384
-1.4472 -1.51733 -1.50307 0.000701316 -0.000142526 -0.000143922 -0.148871 -0.242566 0.00145389 -1.81384
-1.46116 -1.4472 -1.51733 -0.000139692 0.000701316 -0.000142526 -0.148871 -0.242566 0.00145389 -1.75388
-1.47499 -1.46116 -1.4472 -0.000138253 -0.000139692 0.000701316 -0.148871 -0.242566 0.00145389 -1.75388
-1.48867 -1.47499 -1.46116 -0.000136801 -0.000138253 -0.000139692 -0.148871 -0.242566 0.00145389 -1.75388
-1.43656 -1.48867 -1.47499 0.000521053 -0.000136801 -0.000138253 -0.160498 -0.234362 0.000491107 -1.75388
-1.44995 -1.43656 -1.48867 -0.000133856 0.000521053 -0.000136801 -0.160498 -0.234362 0.000491107 -1.70278
-1.46319 -1.44995 -1.43656 -0.000132364 -0.000133856 0.000521053 -0.160498 -0.234362 0.000491107 -1.70278
-1.47627 -1.46319 -1.44995 -0.000130858 -0.000132364 -0.000133856 -0.160498 -0.234362 0.000491107 -1.70278
-1.42364 -1.47627 -1.46319 0.000526345 -0.000130858 -0.000132364 -0.172022 -0.225909 -0.000623874 -1.70278
-1.43642 -1.42364 -1.47627 -0.000127807 0.000526345 -0.000130858 -0.172022 -0.225909 -0.000623874 -1.6702
-1.44904 -1.43642 -1.42364 -0.000126262 -0.000127807 0.000526345 -0.172022 -0.225909 -0.000623874 -1.6702
-1.46152 -1.44904 -1.43642 -0.000124705 -0.000126262 -0.000127807 -0.172022 -0.225909 -0.000623874 -1.6702
-1.47383 -1.46152 -1.44904 -0.000123135 -0.000124705 -0.000126262 -0.172022 -0.225909 -0.000623874 -1.6702
-1.42065 -1.47383 -1.46152 0.000531834 -0.000123135 -0.000124705 -0.182822 -0.216957 -0.00177226 -1.6702
-1.43264 -1.42065 -1.47383 -0.000119959 0.000531834 -0.000123135 -0.182822 -0.216957 -0.00177226 -1.61166
-1.44448 -1.43264 -1.42065 -0.000118352 -0.000119959 0.000531834 -0.182822 -0.216957 -0.00177226 -1.61166
-1.45615 -1.44448 -1.43264 -0.000116734 -0.000118352 -0.000119959 -0.182822 -0.216957 -0.00177226 -1.61166
-1.46766 -1.45615 -1.44448 -0.000115104 -0.000116734 -0.000118352 -0.182822 -0.216957 -0.00177226 -1.61166
-1.40487 -1.46766 -1.45615 0.000627938 -0.000115104 -0.000116734 -0.194637 -0.208969 -0.00272963 -1.55175
-1.41605 -1.40487 -1.46766 -0.00011181 0.000627938 -0.000115104 -0.194637 -0.208969 -0.00272963 -1.55175
-1.42706 -1.41605 -1.40487 -0.000110147 -0.00011181 0.000627938 -0.194637 -0.208969 -0.00272963 -1.55175
-1.43791 -1.42706 -1.41605 -0.000108472 -0.000110147 -0.00011181 -0.194637 -0.208969 -0.00272963 -1.55175
-1.44859 -1.43791 -1.42706 -0.000106786 -0.000108472 -0.000110147 -0.194637 -0.208969 -0.00272963 -1.55175
-1.38572 -1.44859 -1.43791 0.000628691 -0.000106786 -0.000108472 -0.206295 -0.200776 -0.00378121 -1.55175
-1.38695 -1.38572 -1.44859 -1.2282e-05 0.000628691 -0.000106786 -0.207135 -0.19984 -0.00393613 -1.48791
-1.39711 -1.38695 -1.38572 -0.000101666 -1.2282e-05 0.000628691 -0.207135 -0.19984 -0.00393613 -1.48791
-1.40711 -1.39711 -1.38695 -9.99384e-05 -0.000101666 -1.2282e-05 -0.207135 -0.19984 -0.00393613 -1.48791
-1.41693 -1.40711 -1.39711 -9.8201e-05 -9.99384e-05 -0.000101666 -0.207135 -0.19984 -0.00393613 -1.48791
-1.36322 -1.41693 -1.40711 0.0005371 -9.8201e-05 -9.99384e-05 -0.217107 -0.191596 -0.00485997 -1.53167
-1.37269 -1.36322 -1.41693 -9.4697e-05 0.0005371 -9.8201e-05 -0.217107 -0.191596 -0.00485997 -1.53167
-1.38198 -1.37269 -1.36322 -9.29307e-05 -9.4697e-05 0.0005371 -0.217107 -0.191596 -0.00485997 -1.53167
-1.32854 -1.38198 -1.37269 0.000534358 -9.29307e-05 -9.4697e-05 -0.225384 -0.1836 -0.00575294 -1.46432
-1.33748 -1.32854 -1.38198 -8.93704e-05 0.000534358 -9.29307e-05 -0.225384 -0.1836 -0.00575294 -1.46432
-1.34624 -1.33748 -1.32854 -8.75767e-05 -8.93704e-05 0.000534358 -0.225384 -0.1836 -0.00575294 -1.46432
