Linear regression parameters:
Intercept: -0.00374834
Slope: 0.98386
Correlation: 0.987063
 Linear regression parameters:
Intercept: -0.00398174
Slope: 0.984931
Correlation: 0.989827
 Linear regression parameters:
Intercept: 0.000306211
Slope: 0.999762
Correlation: 0.996085
Target-output data:
submatrix_0
-0.599718 -0.562063
-0.599718 -0.576012
-0.599718 -0.580141
-0.599718 -0.560932
-0.559373 -0.55047
-0.539104 -0.528983
-0.51494 -0.515333
-0.501982 -0.500326
-0.493721 -0.461758
-0.493721 -0.4874
-0.493721 -0.463804
-0.478876 -0.448543
-0.463684 -0.455181
-0.441513 -0.403552
-0.427171 -0.393376
-0.386428 -0.350123
-0.386428 -0.359133
-0.364993 -0.361377
-0.364993 -0.317723
-0.322241 -0.323362
-0.278913 -0.281253
-0.250095 -0.251796
-0.206417 -0.208272
-0.143163 -0.133672
-0.143163 -0.137749
-0.0919849 -0.0642001
-0.0919849 -0.0610785
-0.0689657 -0.0641018
-0.0423713 -0.041878
-0.0121653 0.0161877
-0.0121653 -0.00111927
0.104124 0.106287
0.138994 0.151422
0.166746 0.17211
0.166746 0.178181
0.233255 0.235065
0.233255 0.253749
0.258758 0.254067
0.265759 0.281116
0.265759 0.281932
0.265759 0.285735
0.325112 0.317536
0.348257 0.354155
0.353556 0.364246
0.353556 0.386064
0.374391 0.387979
0.381833 0.396569
0.381833 0.400212
0.381833 0.404748
0.381833 0.407654
0.381833 0.408159
0.407769 0.431385
0.407769 0.436115
0.411079 0.432372
0.411079 0.43203
0.411079 0.436812
0.446096 0.42547
0.446096 0.43957
0.45878 0.460977
0.46077 0.465978
0.47135 0.481177
0.465117 0.479556
0.442619 0.469171
0.452174 0.447915
0.42903 0.441504
0.419353 0.428884
0.404009 0.418141
0.404009 0.386581
0.3917 0.401508
0.388041 0.369208
0.376817 0.379843
0.365023 0.345447
0.365023 0.366727
0.365023 0.345953
0.353967 0.32928
0.328465 0.305308
0.328465 0.327175
0.328465 0.298945
0.31061 0.311812
0.31061 0.314209
0.285574 0.240948
0.25235 0.21569
0.229251 0.194662
0.230735 0.223559
0.221869 0.196338
0.221869 0.194547
0.2028 0.176209
0.16114 0.130182
0.136655 0.141026
0.136655 0.141898
0.0813475 0.0564067
0.0621856 0.0613167
0.0621856 0.0477159
-0.0148218 -0.0169545
-0.0402423 -0.0535402
-0.0402423 -0.0492975
-0.0558576 -0.0871833
-0.0806472 -0.100488
-0.0806472 -0.136893
-0.110904 -0.152876
-0.157302 -0.171597
-0.157302 -0.201084
-0.177178 -0.213283
-0.217943 -0.259653
-0.230829 -0.270259
-0.230829 -0.277939
-0.27476 -0.326813
-0.292746 -0.314688
-0.309472 -0.320686
-0.328898 -0.355564
-0.392555 -0.426266
-0.455902 -0.485823
-0.458914 -0.493405
-0.458914 -0.494515
-0.458914 -0.494031
-0.464734 -0.50257
-0.486397 -0.516519
-0.476995 -0.532815
-0.494438 -0.533392
-0.494438 -0.536497
-0.500403 -0.550038
-0.513239 -0.538111
-0.513239 -0.53891
-0.551228 -0.561914
-0.551228 -0.564101
-0.560184 -0.581164
-0.578881 -0.575787
-0.578881 -0.587759
-0.547647 -0.567447
-0.545999 -0.579829
-0.585968 -0.581859
-0.585968 -0.574082
-0.56769 -0.570017
-0.548233 -0.569272
-0.532445 -0.529987
-0.532445 -0.516933
-0.530721 -0.524165
-0.510698 -0.510949
-0.493137 -0.487666
-0.433128 -0.43066
-0.433128 -0.406148
-0.41858 -0.413445
-0.330569 -0.319929
-0.330569 -0.327383
-0.274165 -0.23254
-0.274165 -0.264362
-0.264594 -0.253698
-0.264594 -0.226015
-0.240393 -0.206404
-0.216112 -0.215811
-0.172497 -0.163072
-0.172497 -0.169752
-0.147953 -0.145833
-0.147953 -0.145196
-0.125446 -0.122287
-0.103555 -0.0992549
-0.0525224 -0.0585976
-0.0261257 -0.0166349
-0.0261257 -0.0338513
-0.00230175 0.0266261
0.0318188 0.0220471
0.0808614 0.0929403
0.0808614 0.113241
0.127422 0.132282
0.154736 0.171807
0.154736 0.154793
0.173359 0.172616
0.173359 0.175505
0.191361 0.184078
0.191361 0.187105
0.240112 0.239259
0.249692 0.248003
0.268021 0.269348
0.312076 0.339039
0.332679 0.364541
0.372826 0.387956
0.372826 0.387662
0.380152 0.406958
0.412638 0.420632
0.425599 0.429288
0.425599 0.434081
0.43084 0.444291
0.451839 0.450503
0.429212 0.466575
0.443679 0.466765
0.438354 0.457639
0.438354 0.479853
0.457251 0.460622
0.457251 0.460077
0.448979 0.469721
0.475876 0.481749
0.471865 0.476201
0.429519 0.459985
0.417279 0.443155
0.41274 0.454461
0.41274 0.459594
0.41274 0.454277
0.404098 0.436311
0.401861 0.419332
0.382034 0.364215
0.364889 0.344786
0.364889 0.37589
0.380946 0.382368
0.367691 0.339028
0.359399 0.353556
0.359399 0.358933
0.311817 0.325275
0.311817 0.302804
0.278963 0.293333
0.250521 0.238794
0.205955 0.200792
0.205955 0.202199
0.155196 0.148426
0.117881 0.109148
0.0990079 0.0831852
0.0990079 0.0901412
0.0790092 0.0702789
0.0563705 0.0225409
0.0563705 0.0474513
0.0410083 0.0027896
-0.00519917 -0.0172578
-0.00519917 -0.0179475
-0.0291547 -0.0626721
-0.0291547 -0.041564
-0.0355409 -0.0455946
-0.0859666 -0.138495
-0.120286 -0.147455
-0.139903 -0.149271
-0.167747 -0.174199
-0.257255 -0.267488
-0.257255 -0.268249
-0.257255 -0.291765
-0.307212 -0.314223
-0.307212 -0.320184
-0.35537 -0.377891
-0.367638 -0.413895
-0.403007 -0.445402
-0.509476 -0.53092
-0.529072 -0.544876
-0.53419 -0.551204
-0.542396 -0.564931
-0.542396 -0.567345
-0.542396 -0.571997
-0.560047 -0.578418
-0.560047 -0.586941
-0.562487 -0.603857
-0.562487 -0.605718
-0.565476 -0.595
-0.565476 -0.603473
-0.565476 -0.595679
-0.567949 -0.596198
-0.569184 -0.591685
-0.562253 -0.589375
