epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,2.4749806729125976,1.9674721453984578,0.32993,0.3935
1,1.7998004985046387,1.7737183898289999,0.43633,0.45616666666666666
2,1.6052812690734863,2.0597681509653727,0.49021,0.36566666666666664
3,1.444143862285614,1.7765639247894287,0.54733,0.4225
4,1.3504108833694457,1.6477162755330403,0.58212,0.5201666666666667
5,1.296134983444214,1.261616436958313,0.59861,0.6155
6,1.261027285938263,1.3208688383102416,0.61057,0.606
7,1.2299632921981811,1.2854411004384358,0.62133,0.6053333333333333
8,1.207042534713745,1.1833796761830648,0.63064,0.6406666666666667
9,1.1898621088409425,1.2348276042938233,0.63588,0.6336666666666667
10,1.177824663772583,1.4590891977945963,0.63875,0.5646666666666667
11,1.165225978126526,1.1161932306289672,0.64308,0.6635
12,1.1545751505088806,1.1942937593460083,0.64605,0.6411666666666667
13,1.148226588535309,1.1532370252609252,0.64875,0.645
14,1.1407063751983642,1.2557673254013062,0.6522,0.632
15,1.1137844407463073,1.2412410405476888,0.66119,0.6225
16,1.1054094095802307,1.1557004636128743,0.65935,0.651
17,1.1000018325805665,1.1030659874280293,0.6619,0.6633333333333333
18,1.0764654917621612,1.1281025950113932,0.66807,0.6608333333333334
19,1.0659585285568238,1.0762650535901388,0.67005,0.6741666666666667
20,1.060748772277832,1.077532262802124,0.67325,0.675
21,1.0589737387466431,1.4173625450134277,0.67298,0.5445
22,1.0552361230754852,1.0967262274424234,0.67355,0.6718333333333333
23,1.0362737408447265,1.9049635928471884,0.6787,0.47733333333333333
24,1.0290031507396697,1.0393476543426514,0.68105,0.6823333333333333
25,1.0257941325950624,1.10500235525767,0.68186,0.6498333333333334
26,1.018133218231201,1.0186381928126018,0.68553,0.6875
27,1.0224660509109498,1.0792669127782186,0.68209,0.6665
28,1.0191363620090486,1.0185983964602152,0.68313,0.6955
29,1.0162256764411925,1.036704035758972,0.68533,0.6858333333333333
30,0.9951554990768433,2.078720429738363,0.68988,0.4558333333333333
31,0.9911234200191498,1.0010657828648886,0.69287,0.6883333333333334
32,0.992347482433319,1.1918669226964316,0.69156,0.626
33,0.9713703388118744,0.9681013739903768,0.69571,0.7033333333333334
34,0.9647662707424164,0.9863515580495199,0.69898,0.6981666666666667
35,0.9628601399421692,1.1245403575897217,0.6992,0.6686666666666666
36,0.9610142006969452,1.0670171972910563,0.69901,0.6783333333333333
37,0.9455542513275147,1.0180890666643778,0.70381,0.6858333333333333
38,0.939996597442627,0.9906434906323751,0.70491,0.691
39,0.9344184243679047,1.0440124386151632,0.70613,0.6848333333333333
40,0.9180987626552581,0.9439483639399211,0.71164,0.7066666666666667
