1.10341 1.09703 1.09046 -0.216413 -0.216413 -0.216413 -0.998716 -0.979763 -0.960874 -1.66451 -1.66451 -1.66451 0.0421989 0.0421989 0.0421989 0.128451 0.128451 0.128451 0.272298 0.183657 -0.0464814 1.43566 -2.13306 0.113009
1.03611 1.10341 1.09703 -0.196322 -0.216413 -0.216413 -0.978258 -0.998716 -0.979763 -1.59803 -1.66451 -1.66451 0.0427818 0.0421989 0.0421989 0.127021 0.128451 0.128451 0.277839 0.169625 -0.047305 1.43566 -2.13306 0.113009
1.04212 1.03611 1.10341 -0.301101 -0.196322 -0.216413 -0.997335 -0.978258 -0.998716 -1.63931 -1.59803 -1.66451 0.0427818 0.0427818 0.0421989 0.127371 0.127021 0.128451 0.277839 0.169625 -0.047305 1.33088 -2.17434 0.11336
1.04793 1.04212 1.03611 -0.301101 -0.301101 -0.196322 -1.01647 -0.997335 -0.978258 -1.63931 -1.63931 -1.59803 0.0427818 0.0427818 0.0427818 0.127371 0.127371 0.127021 0.277839 0.169625 -0.047305 1.33088 -2.17434 0.11336
1.05355 1.04793 1.04212 -0.301101 -0.301101 -0.301101 -1.03567 -1.01647 -0.997335 -1.63931 -1.63931 -1.63931 0.0427818 0.0427818 0.0427818 0.127371 0.127371 0.127371 0.277839 0.169625 -0.047305 1.33088 -2.17434 0.11336
1.05898 1.05355 1.04793 -0.301101 -0.301101 -0.301101 -1.05491 -1.03567 -1.01647 -1.63931 -1.63931 -1.63931 0.0427818 0.0427818 0.0427818 0.127371 0.127371 0.127371 0.277839 0.169625 -0.047305 1.33088 -2.17434 0.11336
0.983891 1.05898 1.05355 -0.278413 -0.301101 -0.301101 -1.02527 -1.05491 -1.03567 -1.57327 -1.63931 -1.63931 0.0427229 0.0427818 0.0427818 0.126084 0.127371 0.127371 0.283287 0.15658 -0.0475934 1.33088 -2.17434 0.11336
0.988934 0.983891 1.05898 -0.397044 -0.278413 -0.301101 -1.04462 -1.02527 -1.05491 -1.63712 -1.57327 -1.63931 0.0427229 0.0427229 0.0427818 0.125237 0.126084 0.127371 0.283287 0.15658 -0.0475934 1.21225 -2.23819 0.112513
0.993783 0.988934 0.983891 -0.397044 -0.397044 -0.278413 -1.06402 -1.04462 -1.02527 -1.63712 -1.63712 -1.57327 0.0427229 0.0427229 0.0427229 0.125237 0.125237 0.126084 0.283287 0.15658 -0.0475934 1.21225 -2.23819 0.112513
0.998438 0.993783 0.988934 -0.397044 -0.397044 -0.397044 -1.08347 -1.06402 -1.04462 -1.63712 -1.63712 -1.63712 0.0427229 0.0427229 0.0427229 0.125237 0.125237 0.125237 0.283287 0.15658 -0.0475934 1.21225 -2.23819 0.112513
1.0029 0.998438 0.993783 -0.397044 -0.397044 -0.397044 -1.10297 -1.08347 -1.06402 -1.63712 -1.63712 -1.63712 0.0427229 0.0427229 0.0427229 0.125237 0.125237 0.125237 0.283287 0.15658 -0.0475934 1.21225 -2.23819 0.112513
0.946558 1.0029 0.998438 -0.37101 -0.397044 -0.397044 -1.08139 -1.10297 -1.08347 -1.56878 -1.63712 -1.63712 0.0427595 0.0427229 0.0427229 0.124949 0.125237 0.125237 0.287457 0.144124 -0.0481156 1.21225 -2.23819 0.112513
0.950628 0.946558 1.0029 -0.456012 -0.37101 -0.397044 -1.10098 -1.08139 -1.10297 -1.6885 -1.56878 -1.63712 0.0427595 0.0427595 0.0427229 0.124892 0.124949 0.125237 0.287457 0.144124 -0.0481156 1.12725 -2.35791 0.112456
0.954501 0.950628 0.946558 -0.456012 -0.456012 -0.37101 -1.1206 -1.10098 -1.08139 -1.6885 -1.6885 -1.56878 0.0427595 0.0427595 0.0427595 0.124892 0.124892 0.124949 0.287457 0.144124 -0.0481156 1.12725 -2.35791 0.112456
0.958178 0.954501 0.950628 -0.456012 -0.456012 -0.456012 -1.14026 -1.1206 -1.10098 -1.6885 -1.6885 -1.6885 0.0427595 0.0427595 0.0427595 0.124892 0.124892 0.124892 0.287457 0.144124 -0.0481156 1.12725 -2.35791 0.112456
0.902816 0.958178 0.954501 -0.426819 -0.456012 -0.456012 -1.11635 -1.14026 -1.1206 -1.61859 -1.6885 -1.6885 0.0431866 0.0427595 0.0427595 0.126127 0.124892 0.124892 0.292739 0.129905 -0.0488205 1.12725 -2.35791 0.112456
0.906099 0.902816 0.958178 -0.521715 -0.426819 -0.456012 -1.13608 -1.11635 -1.14026 -1.61181 -1.61859 -1.6885 0.0431866 0.0431866 0.0427595 0.127766 0.126127 0.124892 0.292739 0.129905 -0.0488205 1.03235 -2.35113 0.114095
0.909185 0.906099 0.902816 -0.521715 -0.521715 -0.426819 -1.15584 -1.13608 -1.11635 -1.61181 -1.61181 -1.61859 0.0431866 0.0431866 0.0431866 0.127766 0.127766 0.126127 0.292739 0.129905 -0.0488205 1.03235 -2.35113 0.114095
0.912073 0.909185 0.906099 -0.521715 -0.521715 -0.521715 -1.17563 -1.15584 -1.13608 -1.61181 -1.61181 -1.61181 0.0431866 0.0431866 0.0431866 0.127766 0.127766 0.127766 0.292739 0.129905 -0.0488205 1.03235 -2.35113 0.114095
0.914763 0.912073 0.909185 -0.521715 -0.521715 -0.521715 -1.19545 -1.17563 -1.15584 -1.61181 -1.61181 -1.61181 0.0431866 0.0431866 0.0431866 0.127766 0.127766 0.127766 0.292739 0.129905 -0.0488205 1.03235 -2.35113 0.114095
0.860312 0.914763 0.912073 -0.490269 -0.521715 -0.521715 -1.16922 -1.19545 -1.17563 -1.54455 -1.61181 -1.61181 0.0437363 0.0431866 0.0431866 0.129457 0.127766 0.127766 0.299938 0.117642 -0.0490116 1.03235 -2.35113 0.114095
0.862605 0.860312 0.914763 -0.585231 -0.490269 -0.521715 -1.18908 -1.16922 -1.19545 -1.61544 -1.54455 -1.61181 0.0437363 0.0437363 0.0431866 0.131615 0.129457 0.127766 0.299938 0.117642 -0.0490116 0.937388 -2.42201 0.116252
0.864699 0.862605 0.860312 -0.585231 -0.585231 -0.490269 -1.20897 -1.18908 -1.16922 -1.61544 -1.61544 -1.54455 0.0437363 0.0437363 0.0437363 0.131615 0.131615 0.129457 0.299938 0.117642 -0.0490116 0.937388 -2.42201 0.116252
0.803984 0.864699 0.862605 -0.551028 -0.585231 -0.585231 -1.17314 -1.20897 -1.18908 -1.55013 -1.61544 -1.61544 0.0439976 0.0437363 0.0437363 0.131468 0.131615 0.131615 0.305329 0.104817 -0.0493829 0.937388 -2.42201 0.116252
0.80568 0.803984 0.864699 -0.551028 -0.551028 -0.585231 -1.19306 -1.17314 -1.20897 -1.55013 -1.55013 -1.61544 0.0439976 0.0439976 0.0437363 0.131468 0.131468 0.131615 0.305329 0.104817 -0.0493829 0.937388 -2.42201 0.116252
0.807177 0.80568 0.803984 -0.662843 -0.551028 -0.551028 -1.21301 -1.19306 -1.17314 -1.56223 -1.55013 -1.55013 0.0439976 0.0439976 0.0439976 0.131947 0.131468 0.131468 0.305329 0.104817 -0.0493829 0.825573 -2.43411 0.116731
0.808474 0.807177 0.80568 -0.662843 -0.662843 -0.551028 -1.23297 -1.21301 -1.19306 -1.56223 -1.56223 -1.55013 0.0439976 0.0439976 0.0439976 0.131947 0.131947 0.131468 0.305329 0.104817 -0.0493829 0.825573 -2.43411 0.116731
0.809571 0.808474 0.807177 -0.662843 -0.662843 -0.662843 -1.25294 -1.23297 -1.21301 -1.56223 -1.56223 -1.56223 0.0439976 0.0439976 0.0439976 0.131947 0.131947 0.131947 0.305329 0.104817 -0.0493829 0.825573 -2.43411 0.116731
0.757922 0.809571 0.808474 -0.625574 -0.662843 -0.662843 -1.22148 -1.25294 -1.23297 -1.49824 -1.56223 -1.56223 0.0438297 0.0439976 0.0439976 0.12922 0.131947 0.131947 0.309546 0.0930879 -0.0497335 0.825573 -2.43411 0.116731
0.744001 0.757922 0.809571 -0.587806 -0.625574 -0.662843 -1.22633 -1.22148 -1.25294 -1.43877 -1.49824 -1.56223 0.0437239 0.0438297 0.0439976 0.125144 0.12922 0.131947 0.310716 0.0896407 -0.0498697 0.825573 -2.43411 0.116731
0.744499 0.744001 0.757922 -0.688757 -0.587806 -0.625574 -1.24633 -1.22633 -1.22148 -1.50008 -1.43877 -1.49824 0.0437239 0.0437239 0.0438297 0.123215 0.125144 0.12922 0.310716 0.0896407 -0.0498697 0.724622 -2.49542 0.114802
0.744798 0.744499 0.744001 -0.688757 -0.688757 -0.587806 -1.26633 -1.24633 -1.22633 -1.50008 -1.50008 -1.43877 0.0437239 0.0437239 0.0437239 0.123215 0.123215 0.125144 0.310716 0.0896407 -0.0498697 0.724622 -2.49542 0.114802
0.744896 0.744798 0.744499 -0.688757 -0.688757 -0.688757 -1.28633 -1.26633 -1.24633 -1.50008 -1.50008 -1.50008 0.0437239 0.0437239 0.0437239 0.123215 0.123215 0.123215 0.310716 0.0896407 -0.0498697 0.724622 -2.49542 0.114802
0.69504 0.744896 0.744798 -0.649396 -0.688757 -0.688757 -1.25189 -1.28633 -1.26633 -1.44181 -1.50008 -1.50008 0.0433415 0.0437239 0.0437239 0.119248 0.123215 0.123215 0.313069 0.0759468 -0.0507981 0.724622 -2.49542 0.114802
0.694738 0.69504 0.744896 -0.753581 -0.649396 -0.688757 -1.27189 -1.25189 -1.28633 -1.39349 -1.44181 -1.50008 0.0433415 0.0433415 0.0437239 0.113489 0.119248 0.123215 0.313069 0.0759468 -0.0507981 0.620437 -2.4471 0.109043
0.694236 0.694738 0.69504 -0.753581 -0.753581 -0.649396 -1.29188 -1.27189 -1.25189 -1.39349 -1.39349 -1.44181 0.0433415 0.0433415 0.0433415 0.113489 0.113489 0.119248 0.313069 0.0759468 -0.0507981 0.620437 -2.4471 0.109043
0.693535 0.694236 0.694738 -0.753581 -0.753581 -0.753581 -1.31187 -1.29188 -1.27189 -1.39349 -1.39349 -1.39349 0.0433415 0.0433415 0.0433415 0.113489 0.113489 0.113489 0.313069 0.0759468 -0.0507981 0.620437 -2.4471 0.109043
0.692633 0.693535 0.694236 -0.753581 -0.753581 -0.753581 -1.33185 -1.31187 -1.29188 -1.39349 -1.39349 -1.39349 0.0433415 0.0433415 0.0433415 0.113489 0.113489 0.113489 0.313069 0.0759468 -0.0507981 0.620437 -2.4471 0.109043
0.644038 0.692633 0.693535 -0.710328 -0.753581 -0.753581 -1.29526 -1.33185 -1.31187 -1.3338 -1.39349 -1.39349 0.0432393 0.0433415 0.0433415 0.110671 0.113489 0.113489 0.31658 0.0636492 -0.0512877 0.620437 -2.4471 0.109043
0.642737 0.644038 0.692633 -0.824305 -0.710328 -0.753581 -1.31521 -1.29526 -1.33185 -1.42451 -1.3338 -1.39349 0.0432393 0.0432393 0.0433415 0.108819 0.110671 0.113489 0.31658 0.0636492 -0.0512877 0.50646 -2.53781 0.107192
0.641237 0.642737 0.644038 -0.824305 -0.824305 -0.710328 -1.33516 -1.31521 -1.29526 -1.42451 -1.42451 -1.3338 0.0432393 0.0432393 0.0432393 0.108819 0.108819 0.110671 0.31658 0.0636492 -0.0512877 0.50646 -2.53781 0.107192
0.639537 0.641237 0.642737 -0.824305 -0.824305 -0.824305 -1.35508 -1.33516 -1.31521 -1.42451 -1.42451 -1.42451 0.0432393 0.0432393 0.0432393 0.108819 0.108819 0.108819 0.31658 0.0636492 -0.0512877 0.50646 -2.53781 0.107192
0.592466 0.639537 0.641237 -0.778737 -0.824305 -0.824305 -1.31642 -1.35508 -1.33516 -1.36728 -1.42451 -1.42451 0.0435633 0.0432393 0.0432393 0.108376 0.108819 0.108819 0.317381 0.0528755 -0.0516146 0.50646 -2.53781 0.107192
0.590368 0.592466 0.639537 -0.879445 -0.778737 -0.824305 -1.33631 -1.31642 -1.35508 -1.37432 -1.36728 -1.42451 0.0435633 0.0435633 0.0432393 0.108802 0.108376 0.108819 0.317381 0.0528755 -0.0516146 0.405752 -2.54484 0.107617
0.588071 0.590368 0.592466 -0.879445 -0.879445 -0.778737 -1.35618 -1.33631 -1.31642 -1.37432 -1.37432 -1.36728 0.0435633 0.0435633 0.0435633 0.108802 0.108802 0.108376 0.317381 0.0528755 -0.0516146 0.405752 -2.54484 0.107617
0.585576 0.588071 0.590368 -0.879445 -0.879445 -0.879445 -1.37602 -1.35618 -1.33631 -1.37432 -1.37432 -1.37432 0.0435633 0.0435633 0.0435633 0.108802 0.108802 0.108802 0.317381 0.0528755 -0.0516146 0.405752 -2.54484 0.107617
0.534141 0.585576 0.588071 -0.83224 -0.879445 -0.879445 -1.32655 -1.37602 -1.35618 -1.32061 -1.37432 -1.37432 0.0443868 0.0435633 0.0435633 0.110626 0.108802 0.108802 0.318145 0.0386103 -0.0521578 0.405752 -2.54484 0.107617
0.53125 0.534141 0.585576 -0.945418 -0.83224 -0.879445 -1.34634 -1.32655 -1.37602 -1.30668 -1.32061 -1.37432 0.0443868 0.0443868 0.0435633 0.113413 0.110626 0.108802 0.318145 0.0386103 -0.0521578 0.292573 -2.53091 0.110404
0.52816 0.53125 0.534141 -0.945418 -0.945418 -0.83224 -1.3661 -1.34634 -1.32655 -1.30668 -1.30668 -1.32061 0.0443868 0.0443868 0.0443868 0.113413 0.113413 0.110626 0.318145 0.0386103 -0.0521578 0.292573 -2.53091 0.110404
0.524873 0.52816 0.53125 -0.945418 -0.945418 -0.945418 -1.38583 -1.3661 -1.34634 -1.30668 -1.30668 -1.30668 0.0443868 0.0443868 0.0443868 0.113413 0.113413 0.113413 0.318145 0.0386103 -0.0521578 0.292573 -2.53091 0.110404
0.475813 0.524873 0.52816 -0.896069 -0.945418 -0.945418 -1.33381 -1.38583 -1.3661 -1.25519 -1.30668 -1.30668 0.0452852 0.0443868 0.0443868 0.115197 0.113413 0.113413 0.316812 0.0205788 -0.0533434 0.292573 -2.53091 0.110404
0.472133 0.475813 0.524873 -0.896069 -0.896069 -0.945418 -1.35347 -1.33381 -1.38583 -1.25519 -1.25519 -1.30668 0.0452852 0.0452852 0.0443868 0.115197 0.115197 0.113413 0.316812 0.0205788 -0.0533434 0.292573 -2.53091 0.110404
0.46279 0.472133 0.475813 -0.972513 -0.896069 -0.896069 -1.36396 -1.35347 -1.33381 -1.22561 -1.25519 -1.25519 0.0453774 0.0452852 0.0452852 0.11863 0.115197 0.115197 0.316419 0.0180984 -0.053533 0.167125 -2.54967 0.113317
0.458717 0.46279 0.472133 -0.972513 -0.972513 -0.896069 -1.38355 -1.36396 -1.35347 -1.22561 -1.22561 -1.25519 0.0453774 0.0453774 0.0452852 0.11863 0.11863 0.115197 0.316419 0.0180984 -0.053533 0.167125 -2.54967 0.113317
0.454448 0.458717 0.46279 -0.972513 -0.972513 -0.972513 -1.40308 -1.38355 -1.36396 -1.22561 -1.22561 -1.22561 0.0453774 0.0453774 0.0453774 0.11863 0.11863 0.11863 0.316419 0.0180984 -0.053533 0.167125 -2.54967 0.113317
0.449984 0.454448 0.458717 -0.972513 -0.972513 -0.972513 -1.42258 -1.40308 -1.38355 -1.22561 -1.22561 -1.22561 0.0453774 0.0453774 0.0453774 0.11863 0.11863 0.11863 0.316419 0.0180984 -0.053533 0.167125 -2.54967 0.113317
0.445325 0.449984 0.454448 -0.996787 -0.972513 -0.972513 -1.44203 -1.42258 -1.40308 -1.29316 -1.22561 -1.22561 0.0453774 0.0453774 0.0453774 0.119171 0.11863 0.11863 0.316419 0.0180984 -0.053533 0.14285 -2.61722 0.113858
0.403706 0.445325 0.449984 -0.94875 -0.996787 -0.972513 -1.39655 -1.44203 -1.42258 -1.24839 -1.29316 -1.22561 0.0458209 0.0453774 0.0453774 0.118918 0.119171 0.11863 0.313159 0.00307189 -0.0543463 0.14285 -2.61722 0.113858
0.398659 0.403706 0.445325 -0.94875 -0.94875 -0.996787 -1.41591 -1.39655 -1.44203 -1.24839 -1.24839 -1.29316 0.0458209 0.0458209 0.0453774 0.118918 0.118918 0.119171 0.313159 0.00307189 -0.0543463 0.14285 -2.61722 0.113858
0.393419 0.398659 0.403706 -0.94875 -0.94875 -0.94875 -1.43521 -1.41591 -1.39655 -1.24839 -1.24839 -1.24839 0.0458209 0.0458209 0.0458209 0.118918 0.118918 0.118918 0.313159 0.00307189 -0.0543463 0.14285 -2.61722 0.113858
0.387986 0.393419 0.398659 -1.05592 -0.94875 -0.94875 -1.45446 -1.43521 -1.41591 -1.24228 -1.24839 -1.24839 0.0458209 0.0458209 0.0458209 0.119699 0.118918 0.118918 0.313159 0.00307189 -0.0543463 0.0356842 -2.61112 0.114639
0.348276 0.387986 0.393419 -1.00663 -1.05592 -0.94875 -1.40718 -1.45446 -1.43521 -1.20017 -1.24228 -1.24839 0.0457889 0.0458209 0.0458209 0.119079 0.119699 0.118918 0.311661 -0.0112998 -0.0549909 0.0356842 -2.61112 0.114639
0.342459 0.348276 0.387986 -1.00663 -1.00663 -1.05592 -1.42632 -1.40718 -1.45446 -1.20017 -1.20017 -1.24228 0.0457889 0.0457889 0.0458209 0.119079 0.119079 0.119699 0.311661 -0.0112998 -0.0549909 0.0356842 -2.61112 0.114639
0.336452 0.342459 0.348276 -1.00663 -1.00663 -1.00663 -1.4454 -1.42632 -1.40718 -1.20017 -1.20017 -1.20017 0.0457889 0.0457889 0.0457889 0.119079 0.119079 0.119079 0.311661 -0.0112998 -0.0549909 0.0356842 -2.61112 0.114639
0.330254 0.336452 0.342459 -1.00663 -1.00663 -1.00663 -1.46441 -1.4454 -1.42632 -1.20017 -1.20017 -1.20017 0.0457889 0.0457889 0.0457889 0.119079 0.119079 0.119079 0.311661 -0.0112998 -0.0549909 0.0356842 -2.61112 0.114639
0.288293 0.330254 0.336452 -1.08076 -1.00663 -1.00663 -1.40563 -1.46441 -1.4454 -1.18656 -1.20017 -1.20017 0.0450356 0.0457889 0.0457889 0.117519 0.119079 0.119079 0.315847 -0.0220816 -0.0545969 -0.0894466 -2.63699 0.114249
0.281716 0.288293 0.330254 -1.08076 -1.08076 -1.00663 -1.42451 -1.40563 -1.46441 -1.18656 -1.18656 -1.20017 0.0450356 0.0450356 0.0457889 0.117519 0.117519 0.119079 0.315847 -0.0220816 -0.0545969 -0.0894466 -2.63699 0.114249
0.27495 0.281716 0.288293 -1.08076 -1.08076 -1.08076 -1.44333 -1.42451 -1.40563 -1.18656 -1.18656 -1.18656 0.0450356 0.0450356 0.0450356 0.117519 0.117519 0.117519 0.315847 -0.0220816 -0.0545969 -0.0894466 -2.63699 0.114249
0.267997 0.27495 0.281716 -1.08076 -1.08076 -1.08076 -1.46209 -1.44333 -1.42451 -1.18656 -1.18656 -1.18656 0.0450356 0.0450356 0.0450356 0.117519 0.117519 0.117519 0.315847 -0.0220816 -0.0545969 -0.0894466 -2.63699 0.114249
0.228805 0.267997 0.27495 -1.16187 -1.08076 -1.08076 -1.40134 -1.46209 -1.44333 -1.14756 -1.18656 -1.18656 0.0442554 0.0450356 0.0450356 0.114612 0.117519 0.117519 0.318865 -0.0345844 -0.0547061 -0.225607 -2.63735 0.112085
0.217715 0.228805 0.267997 -1.10612 -1.16187 -1.08076 -1.40991 -1.40134 -1.46209 -1.10988 -1.14756 -1.18656 0.0441938 0.0442554 0.0450356 0.114495 0.114612 0.117519 0.319191 -0.0364037 -0.0547708 -0.225607 -2.63735 0.112085
0.210203 0.217715 0.228805 -1.10612 -1.10612 -1.16187 -1.42845 -1.40991 -1.40134 -1.10988 -1.10988 -1.14756 0.0441938 0.0441938 0.0442554 0.114495 0.114495 0.114612 0.319191 -0.0364037 -0.0547708 -0.225607 -2.63735 0.112085
0.202505 0.210203 0.217715 -1.10612 -1.10612 -1.10612 -1.44691 -1.42845 -1.40991 -1.10988 -1.10988 -1.10988 0.0441938 0.0441938 0.0441938 0.114495 0.114495 0.114495 0.319191 -0.0364037 -0.0547708 -0.225607 -2.63735 0.112085
0.194623 0.202505 0.210203 -1.10612 -1.10612 -1.10612 -1.46529 -1.44691 -1.42845 -1.10988 -1.10988 -1.10988 0.0441938 0.0441938 0.0441938 0.114495 0.114495 0.114495 0.319191 -0.0364037 -0.0547708 -0.225607 -2.63735 0.112085
0.186557 0.194623 0.202505 -1.19411 -1.10612 -1.10612 -1.48359 -1.46529 -1.44691 -1.02503 -1.10988 -1.10988 0.0441938 0.0441938 0.0441938 0.112339 0.114495 0.114495 0.319191 -0.0364037 -0.0547708 -0.313596 -2.5525 0.109929
0.153478 0.186557 0.194623 -1.14015 -1.19411 -1.10612 -1.4309 -1.48359 -1.46529 -0.990868 -1.02503 -1.10988 0.044082 0.0441938 0.0441938 0.112316 0.112339 0.114495 0.319914 -0.0503911 -0.0554596 -0.313596 -2.5525 0.109929
0.145048 0.153478 0.186557 -1.14015 -1.14015 -1.19411 -1.44903 -1.4309 -1.48359 -0.990868 -0.990868 -1.02503 0.044082 0.044082 0.0441938 0.112316 0.112316 0.112339 0.319914 -0.0503911 -0.0554596 -0.313596 -2.5525 0.109929
0.136437 0.145048 0.153478 -1.14015 -1.14015 -1.14015 -1.46709 -1.44903 -1.4309 -0.990868 -0.990868 -0.990868 0.044082 0.044082 0.044082 0.112316 0.112316 0.112316 0.319914 -0.0503911 -0.0554596 -0.313596 -2.5525 0.109929
0.127646 0.136437 0.145048 -1.24583 -1.14015 -1.14015 -1.48505 -1.46709 -1.44903 -0.965429 -0.990868 -0.990868 0.044082 0.044082 0.044082 0.112123 0.112316 0.112316 0.319914 -0.0503911 -0.0554596 -0.419269 -2.52706 0.109736
0.0965489 0.127646 0.136437 -1.19096 -1.24583 -1.14015 -1.43089 -1.48505 -1.46709 -0.933384 -0.965429 -0.990868 0.0443263 0.044082 0.044082 0.111933 0.112123 0.112316 0.319055 -0.0645018 -0.056221 -0.419269 -2.52706 0.109736
0.0874005 0.0965489 0.127646 -1.24847 -1.19096 -1.24583 -1.44868 -1.43089 -1.48505 -0.837872 -0.933384 -0.965429 0.0443263 0.0443263 0.044082 0.112352 0.111933 0.112123 0.319055 -0.0645018 -0.056221 -0.47678 -2.43155 0.110155
