-0.00183158 -0.00172224 -0.00172224 -0.00256688 -0.00254012 -0.00254012 0.000639527 0.000773928 0.000773928 -0.00387325 -0.00380267 -0.00380267 0.008902 0.00901055 0.00901055 0.000180258 0.000801693 0.000801693 0.000135553 0.00105921 -0.020293 0.00216528 0.00456228 -0.000219727 0.0562442 0.0917759 -0.0712035-0.0295705 0.0173066 0.326405
-0.00183158 -0.00183158 -0.00172224 -0.00256688 -0.00256688 -0.00254012 0.000639527 0.000639527 0.000773928 -0.00387325 -0.00387325 -0.00380267 0.008902 0.008902 0.00901055 0.000180258 0.000180258 0.000801693 0.000135553 0.00105921 -0.020293 0.00216528 0.00456228 -0.000219727 0.0562408 0.0917775 -0.0711945-0.0295709 0.0173055 0.326405
-0.00183158 -0.00183158 -0.00183158 -0.00256688 -0.00256688 -0.00256688 0.000639527 0.000639527 0.000639527 -0.00387325 -0.00387325 -0.00387325 0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.000135553 0.00105921 -0.020293 0.00216528 0.00456228 -0.000219727 0.0562373 0.091779 -0.0711855-0.0295709 0.0173055 0.326405
-0.00183158 -0.00183158 -0.00183158 -0.00256688 -0.00256688 -0.00256688 0.000639527 0.000639527 0.000639527 -0.00387325 -0.00387325 -0.00387325 0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.000135553 0.00105921 -0.020293 0.00216528 0.00456228 -0.000219727 0.0560536 0.0915364 -0.0714794-0.029493 0.0172475 0.326376
-0.00183158 -0.00183158 -0.00183158 -0.00256688 -0.00256688 -0.00256688 0.000639527 0.000639527 0.000639527 -0.00387325 -0.00387325 -0.00387325 0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.000135553 0.00105921 -0.020293 0.00216528 0.00456228 -0.000219727 0.0560499 0.0915376 -0.0714705-0.0294934 0.0172463 0.326377
-0.00198869 -0.00183158 -0.00183158 -0.00263103 -0.00256688 -0.00256688 0.000473779 0.000639527 0.000639527 -0.00390046 -0.00387325 -0.00387325 0.00867897 0.008902 0.008902 -0.000384613 0.000180258 0.000180258 -1.53339e-05 0.001133 -0.0202838 0.00271264 0.0047137 -0.000295189 0.0560463 0.0915389 -0.0714616-0.0294936 0.0172454 0.326378
-0.00198869 -0.00198869 -0.00183158 -0.00263103 -0.00263103 -0.00256688 0.000473779 0.000473779 0.000639527 -0.00390046 -0.00390046 -0.00387325 0.00867897 0.00867897 0.008902 -0.000384613 -0.000384613 0.000180258 -1.53339e-05 0.001133 -0.0202838 0.00271264 0.0047137 -0.000295189 0.0560426 0.0915402 -0.0714527-0.0294936 0.0172454 0.326378
-0.00198869 -0.00198869 -0.00198869 -0.00263103 -0.00263103 -0.00263103 0.000473779 0.000473779 0.000473779 -0.00390046 -0.00390046 -0.00390046 0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 -1.53339e-05 0.001133 -0.0202838 0.00271264 0.0047137 -0.000295189 0.0560389 0.0915415 -0.0714438-0.029494 0.0172443 0.326378
-0.00198869 -0.00198869 -0.00198869 -0.00263103 -0.00263103 -0.00263103 0.000473779 0.000473779 0.000473779 -0.00390046 -0.00390046 -0.00390046 0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 -1.53339e-05 0.001133 -0.0202838 0.00271264 0.0047137 -0.000295189 0.0557608 0.0912775 -0.0717726-0.0294085 0.0171563 0.326345
-0.00198869 -0.00198869 -0.00198869 -0.00263103 -0.00263103 -0.00263103 0.000473779 0.000473779 0.000473779 -0.00390046 -0.00390046 -0.00390046 0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 -1.53339e-05 0.001133 -0.0202838 0.00271264 0.0047137 -0.000295189 0.0557568 0.0912784 -0.0717639-0.0294085 0.0171563 0.326345
-0.00217893 -0.00198869 -0.00198869 -0.0027214 -0.00263103 -0.00263103 0.000302394 0.000473779 0.000473779 -0.00387404 -0.00390046 -0.00390046 0.0083271 0.00867897 0.00867897 -0.000949363 -0.000384613 -0.000384613 -0.000118232 0.000845588 -0.0202004 0.00200262 0.00482908 -0.000387824 0.0557529 0.0912794 -0.0717552-0.0294074 0.0171575 0.326346
-0.00217893 -0.00217893 -0.00198869 -0.0027214 -0.0027214 -0.00263103 0.000302394 0.000302394 0.000473779 -0.00387404 -0.00387404 -0.00390046 0.0083271 0.0083271 0.00867897 -0.000949363 -0.000949363 -0.000384613 -0.000118232 0.000845588 -0.0202004 0.00200262 0.00482908 -0.000387824 0.0557489 0.0912803 -0.0717466-0.0294077 0.0171562 0.326347
-0.00217893 -0.00217893 -0.00217893 -0.0027214 -0.0027214 -0.0027214 0.000302394 0.000302394 0.000302394 -0.00387404 -0.00387404 -0.00387404 0.0083271 0.0083271 0.0083271 -0.000949363 -0.000949363 -0.000949363 -0.000118232 0.000845588 -0.0202004 0.00200262 0.00482908 -0.000387824 0.0554049 0.0910397 -0.0721401-0.0293292 0.017047 0.326307
-0.00217893 -0.00217893 -0.00217893 -0.0027214 -0.0027214 -0.0027214 0.000302394 0.000302394 0.000302394 -0.00387404 -0.00387404 -0.00387404 0.0083271 0.0083271 0.0083271 -0.000949363 -0.000949363 -0.000949363 -0.000118232 0.000845588 -0.0202004 0.00200262 0.00482908 -0.000387824 0.0554006 0.0910403 -0.0721317-0.0293292 0.017047 0.326307
-0.00233031 -0.00217893 -0.00217893 -0.00282906 -0.0027214 -0.0027214 0.000175764 0.000302394 0.000302394 -0.00381733 -0.00387404 -0.00387404 0.00799472 0.0083271 0.0083271 -0.00165927 -0.000949363 -0.000949363 0.000350163 0.00079836 -0.0202962 0.0034661 0.00441834 -0.000546984 0.0553962 0.0910409 -0.0721234-0.0293311 0.0170414 0.326309
-0.00233031 -0.00233031 -0.00217893 -0.00282906 -0.00282906 -0.0027214 0.000175764 0.000175764 0.000302394 -0.00381733 -0.00381733 -0.00387404 0.00799472 0.00799472 0.0083271 -0.00165927 -0.00165927 -0.000949363 0.000350163 0.00079836 -0.0202962 0.0034661 0.00441834 -0.000546984 0.0553919 0.0910415 -0.0721151-0.0293311 0.0170414 0.326309
-0.00233031 -0.00233031 -0.00233031 -0.00282906 -0.00282906 -0.00282906 0.000175764 0.000175764 0.000175764 -0.00381733 -0.00381733 -0.00381733 0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.000350163 0.00079836 -0.0202962 0.0034661 0.00441834 -0.000546984 0.0553875 0.0910421 -0.0721068-0.0293313 0.01704 0.32631
-0.00233031 -0.00233031 -0.00233031 -0.00282906 -0.00282906 -0.00282906 0.000175764 0.000175764 0.000175764 -0.00381733 -0.00381733 -0.00381733 0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.000350163 0.00079836 -0.0202962 0.0034661 0.00441834 -0.000546984 0.0550912 0.0908866 -0.0725489-0.0293314 0.0170386 0.32631
-0.00233031 -0.00233031 -0.00233031 -0.00282906 -0.00282906 -0.00282906 0.000175764 0.000175764 0.000175764 -0.00381733 -0.00381733 -0.00381733 0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.000350163 0.00079836 -0.0202962 0.0034661 0.00441834 -0.000546984 0.0550865 0.0908869 -0.0725409-0.02928 0.0169453 0.326265
-0.00248467 -0.00233031 -0.00233031 -0.00295341 -0.00282906 -0.00282906 5.8103e-05 0.000175764 0.000175764 -0.003707 -0.00381733 -0.00381733 0.00760436 0.00799472 0.00799472 -0.00264436 -0.00165927 -0.00165927 0.000573162 0.000617247 -0.0203837 0.00379104 0.00405084 -0.000651247 0.0550819 0.0908873 -0.0725329-0.0292816 0.0169413 0.326266
-0.00248467 -0.00248467 -0.00233031 -0.00295341 -0.00295341 -0.00282906 5.8103e-05 5.8103e-05 0.000175764 -0.003707 -0.003707 -0.00381733 0.00760436 0.00760436 0.00799472 -0.00264436 -0.00264436 -0.00165927 0.000573162 0.000617247 -0.0203837 0.00379104 0.00405084 -0.000651247 0.0550772 0.0908876 -0.0725249-0.0292817 0.0169398 0.326267
-0.00248467 -0.00248467 -0.00248467 -0.00295341 -0.00295341 -0.00295341 5.8103e-05 5.8103e-05 5.8103e-05 -0.003707 -0.003707 -0.003707 0.00760436 0.00760436 0.00760436 -0.00264436 -0.00264436 -0.00264436 0.000573162 0.000617247 -0.0203837 0.00379104 0.00405084 -0.000651247 0.0547661 0.0907774 -0.0731065-0.0292447 0.01684 0.326267
-0.00266495 -0.00248467 -0.00248467 -0.0030987 -0.00295341 -0.00295341 -5.69353e-05 5.8103e-05 5.8103e-05 -0.00352427 -0.003707 -0.003707 0.00714894 0.00760436 0.00760436 -0.00377604 -0.00264436 -0.00264436 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0547611 0.0907775 -0.0730989-0.0292416 0.0168437 0.326209
-0.00266495 -0.00266495 -0.00248467 -0.0030987 -0.0030987 -0.00295341 -5.69353e-05 -5.69353e-05 5.8103e-05 -0.00352427 -0.00352427 -0.003707 0.00714894 0.00714894 0.00760436 -0.00377604 -0.00377604 -0.00264436 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0547561 0.0907777 -0.0730913-0.0292416 0.0168437 0.326209
-0.00266495 -0.00266495 -0.00266495 -0.0030987 -0.0030987 -0.0030987 -5.69353e-05 -5.69353e-05 -5.69353e-05 -0.00352427 -0.00352427 -0.00352427 0.00714894 0.00714894 0.00714894 -0.00377604 -0.00377604 -0.00377604 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0547512 0.0907778 -0.0730837-0.0292416 0.0168421 0.32621
-0.00266495 -0.00266495 -0.00266495 -0.0030987 -0.0030987 -0.0030987 -5.69353e-05 -5.69353e-05 -5.69353e-05 -0.00352427 -0.00352427 -0.00352427 0.00714894 0.00714894 0.00714894 -0.00377604 -0.00377604 -0.00377604 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0543883 0.0907147 -0.073757-0.0292192 0.0167255 0.326142
-0.00266495 -0.00266495 -0.00266495 -0.0030987 -0.0030987 -0.0030987 -5.69353e-05 -5.69353e-05 -5.69353e-05 -0.00352427 -0.00352427 -0.00352427 0.00714894 0.00714894 0.00714894 -0.00377604 -0.00377604 -0.00377604 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0543829 0.0907146 -0.0737498-0.0292192 0.0167255 0.326142
-0.00266495 -0.00266495 -0.00266495 -0.0030987 -0.0030987 -0.0030987 -5.69353e-05 -5.69353e-05 -5.69353e-05 -0.00352427 -0.00352427 -0.00352427 0.00714894 0.00714894 0.00714894 -0.00377604 -0.00377604 -0.00377604 0.00161496 -2.64906e-05 -0.0202024 0.00484577 0.00172249 -0.000239234 0.0543776 0.0907145 -0.0737427-0.0292192 0.0167238 0.326143
-0.00285641 -0.00266495 -0.00266495 -0.00323052 -0.0030987 -0.0030987 -0.000144497 -5.69353e-05 -5.69353e-05 -0.00326492 -0.00352427 -0.00352427 0.0064831 0.00714894 0.00714894 -0.00518701 -0.00377604 -0.00377604 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0543723 0.0907144 -0.0737355-0.0292158 0.0167278 0.326144
-0.00285641 -0.00285641 -0.00266495 -0.00323052 -0.00323052 -0.0030987 -0.000144497 -0.000144497 -5.69353e-05 -0.00326492 -0.00326492 -0.00352427 0.0064831 0.0064831 0.00714894 -0.00518701 -0.00518701 -0.00377604 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0543669 0.0907143 -0.0737284-0.0292157 0.0167244 0.326145
-0.00285641 -0.00285641 -0.00285641 -0.00323052 -0.00323052 -0.00323052 -0.000144497 -0.000144497 -0.000144497 -0.00326492 -0.00326492 -0.00326492 0.0064831 0.0064831 0.0064831 -0.00518701 -0.00518701 -0.00518701 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0539949 0.0907383 -0.0746192-0.0292209 0.0166059 0.326056
-0.00285641 -0.00285641 -0.00285641 -0.00323052 -0.00323052 -0.00323052 -0.000144497 -0.000144497 -0.000144497 -0.00326492 -0.00326492 -0.00326492 0.0064831 0.0064831 0.0064831 -0.00518701 -0.00518701 -0.00518701 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0539892 0.090738 -0.0746127-0.0292209 0.0166059 0.326056
-0.00285641 -0.00285641 -0.00285641 -0.00323052 -0.00323052 -0.00323052 -0.000144497 -0.000144497 -0.000144497 -0.00326492 -0.00326492 -0.00326492 0.0064831 0.0064831 0.0064831 -0.00518701 -0.00518701 -0.00518701 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0539835 0.0907377 -0.0746062-0.0292207 0.0166022 0.326057
-0.00285641 -0.00285641 -0.00285641 -0.00323052 -0.00323052 -0.00323052 -0.000144497 -0.000144497 -0.000144497 -0.00326492 -0.00326492 -0.00326492 0.0064831 0.0064831 0.0064831 -0.00518701 -0.00518701 -0.00518701 0.00142104 -0.000112703 -0.0200065 0.00488095 -0.0013392 2.6003e-05 0.0539778 0.0907374 -0.0745997-0.0292207 0.0166022 0.326057
-0.00299326 -0.00285641 -0.00285641 -0.00332129 -0.00323052 -0.00323052 -0.000180815 -0.000144497 -0.000144497 -0.00292903 -0.00326492 -0.00326492 0.00588999 0.0064831 0.0064831 -0.00672601 -0.00518701 -0.00518701 0.00147507 0.000787131 -0.019916 0.0050157 0.000244487 0.000266299 0.0537121 0.0908841 -0.075506-0.0292191 0.0166031 0.326057
-0.00299326 -0.00299326 -0.00285641 -0.00332129 -0.00332129 -0.00323052 -0.000180815 -0.000180815 -0.000144497 -0.00292903 -0.00292903 -0.00326492 0.00588999 0.00588999 0.0064831 -0.00672601 -0.00672601 -0.00518701 0.00147507 0.000787131 -0.019916 0.0050157 0.000244487 0.000266299 0.0537061 0.0908837 -0.0755001-0.0292639 0.0165157 0.325967
-0.00299326 -0.00299326 -0.00299326 -0.00332129 -0.00332129 -0.00332129 -0.000180815 -0.000180815 -0.000180815 -0.00292903 -0.00292903 -0.00292903 0.00588999 0.00588999 0.00588999 -0.00672601 -0.00672601 -0.00672601 0.00147507 0.000787131 -0.019916 0.0050157 0.000244487 0.000266299 0.0537001 0.0908834 -0.0754942-0.0292639 0.0165157 0.325967
-0.00299326 -0.00299326 -0.00299326 -0.00332129 -0.00332129 -0.00332129 -0.000180815 -0.000180815 -0.000180815 -0.00292903 -0.00292903 -0.00292903 0.00588999 0.00588999 0.00588999 -0.00672601 -0.00672601 -0.00672601 0.00147507 0.000787131 -0.019916 0.0050157 0.000244487 0.000266299 0.0536941 0.090883 -0.0754883-0.0292637 0.0165138 0.325968
-0.00299326 -0.00299326 -0.00299326 -0.00332129 -0.00332129 -0.00332129 -0.000180815 -0.000180815 -0.000180815 -0.00292903 -0.00292903 -0.00292903 0.00588999 0.00588999 0.00588999 -0.00672601 -0.00672601 -0.00672601 0.00147507 0.000787131 -0.019916 0.0050157 0.000244487 0.000266299 0.0536881 0.0908827 -0.0754824-0.0292636 0.0165119 0.325968
-0.003151 -0.00299326 -0.00299326 -0.00338878 -0.00332129 -0.00332129 -0.000189307 -0.000180815 -0.000180815 -0.00252576 -0.00292903 -0.00292903 0.00526096 0.00588999 0.00588999 -0.008128 -0.00672601 -0.00672601 0.00119701 0.000367117 -0.0197999 0.00346728 -0.000958976 0.000612018 0.0534047 0.0911115 -0.0763525-0.0292615 0.0165134 0.325969
-0.003151 -0.003151 -0.00299326 -0.00338878 -0.00338878 -0.00332129 -0.000189307 -0.000189307 -0.000180815 -0.00252576 -0.00252576 -0.00292903 0.00526096 0.00526096 0.00588999 -0.008128 -0.008128 -0.00672601 0.00119701 0.000367117 -0.0197999 0.00346728 -0.000958976 0.000612018 0.0533921 0.0911107 -0.076342-0.0293324 0.0164197 0.325883
-0.003151 -0.003151 -0.003151 -0.00338878 -0.00338878 -0.00338878 -0.000189307 -0.000189307 -0.000189307 -0.00252576 -0.00252576 -0.00252576 0.00526096 0.00526096 0.00526096 -0.008128 -0.008128 -0.008128 0.00119701 0.000367117 -0.0197999 0.00346728 -0.000958976 0.000612018 0.0533921 0.0911107 -0.076342-0.0293324 0.0164197 0.325883
-0.003308 -0.003151 -0.003151 -0.00342297 -0.00338878 -0.00338878 -0.000170836 -0.000189307 -0.000189307 -0.00208516 -0.00252576 -0.00252576 0.00479708 0.00526096 0.00526096 -0.00900949 -0.008128 -0.008128 0.000979155 -3.00656e-05 -0.0200046 0.0026343 -0.000871647 0.000426306 0.0533858 0.0911104 -0.0763367-0.0293356 0.0164117 0.325883
-0.003308 -0.003308 -0.003151 -0.00342297 -0.00342297 -0.00338878 -0.000170836 -0.000170836 -0.000189307 -0.00208516 -0.00208516 -0.00252576 0.00479708 0.00479708 0.00526096 -0.00900949 -0.00900949 -0.008128 0.000979155 -3.00656e-05 -0.0200046 0.0026343 -0.000871647 0.000426306 0.0531232 0.0914021 -0.0769165-0.0293354 0.0164097 0.325884
-0.00332703 -0.003308 -0.003308 -0.00343647 -0.00342297 -0.00342297 -0.000167063 -0.000170836 -0.000170836 -0.00164895 -0.00208516 -0.00208516 0.00475014 0.00479708 0.00479708 -0.00949031 -0.00900949 -0.00900949 0.000950627 -2.72979e-05 -0.0200295 0.00157261 -0.00193686 9.37633e-05 0.0531166 0.0914017 -0.0769117-0.029427 0.0163235 0.325826
-0.00332703 -0.00332703 -0.003308 -0.00343647 -0.00343647 -0.00342297 -0.000167063 -0.000167063 -0.000170836 -0.00164895 -0.00164895 -0.00208516 0.00475014 0.00475014 0.00479708 -0.00949031 -0.00949031 -0.00900949 0.000950627 -2.72979e-05 -0.0200295 0.00157261 -0.00193686 9.37633e-05 0.05311 0.0914014 -0.0769069-0.0294269 0.0163214 0.325827
-0.00332703 -0.00332703 -0.00332703 -0.00343647 -0.00343647 -0.00343647 -0.000167063 -0.000167063 -0.000167063 -0.00164895 -0.00164895 -0.00164895 0.00475014 0.00475014 0.00475014 -0.00949031 -0.00949031 -0.00949031 0.000950627 -2.72979e-05 -0.0200295 0.00157261 -0.00193686 9.37633e-05 0.0531033 0.0914011 -0.0769021-0.0294266 0.0163172 0.325828
-0.00332703 -0.00332703 -0.00332703 -0.00343647 -0.00343647 -0.00343647 -0.000167063 -0.000167063 -0.000167063 -0.00164895 -0.00164895 -0.00164895 0.00475014 0.00475014 0.00475014 -0.00949031 -0.00949031 -0.00949031 0.000950627 -2.72979e-05 -0.0200295 0.00157261 -0.00193686 9.37633e-05 0.0530967 0.0914007 -0.0768973-0.0294266 0.0163172 0.325828
-0.00343653 -0.00332703 -0.00332703 -0.0034133 -0.00343647 -0.00343647 -0.000138707 -0.000167063 -0.000167063 -0.00122488 -0.00164895 -0.00164895 0.0044973 0.00475014 0.00475014 -0.00972798 -0.00949031 -0.00949031 0.00102688 0.000557822 -0.0200819 0.00209877 -0.000465263 -7.07651e-05 0.0530534 0.0916678 -0.0771083-0.029512 0.0162981 0.325808
-0.00343653 -0.00343653 -0.00332703 -0.0034133 -0.0034133 -0.00343647 -0.000138707 -0.000138707 -0.000167063 -0.00122488 -0.00122488 -0.00164895 0.0044973 0.0044973 0.00475014 -0.00972798 -0.00972798 -0.00949031 0.00102688 0.000557822 -0.0200819 0.00209877 -0.000465263 -7.07651e-05 0.0530468 0.0916674 -0.0771036-0.0295118 0.016296 0.325808
-0.00343653 -0.00343653 -0.00343653 -0.0034133 -0.0034133 -0.0034133 -0.000138707 -0.000138707 -0.000138707 -0.00122488 -0.00122488 -0.00122488 0.0044973 0.0044973 0.0044973 -0.00972798 -0.00972798 -0.00972798 0.00102688 0.000557822 -0.0200819 0.00209877 -0.000465263 -7.07651e-05 0.0530401 0.0916671 -0.0770988-0.0295118 0.016296 0.325808
-0.00358216 -0.00343653 -0.00343653 -0.00336442 -0.0034133 -0.0034133 -8.52219e-05 -0.000138707 -0.000138707 -0.000796068 -0.00122488 -0.00122488 0.0041634 0.0044973 0.0044973 -0.00977201 -0.00972798 -0.00972798 0.000911292 0.000848394 -0.0200729 0.00204851 0.000672346 -0.000206721 0.0530335 0.0916668 -0.0770941-0.0295114 0.016292 0.325809
-0.00358216 -0.00358216 -0.00343653 -0.00336442 -0.00336442 -0.0034133 -8.52219e-05 -8.52219e-05 -0.000138707 -0.000796068 -0.000796068 -0.00122488 0.0041634 0.0041634 0.0044973 -0.00977201 -0.00977201 -0.00972798 0.000911292 0.000848394 -0.0200729 0.00204851 0.000672346 -0.000206721 0.0526868 0.0923011 -0.077496-0.0295114 0.016292 0.325809
-0.00358216 -0.00358216 -0.00358216 -0.00336442 -0.00336442 -0.00336442 -8.52219e-05 -8.52219e-05 -8.52219e-05 -0.000796068 -0.000796068 -0.000796068 0.0041634 0.0041634 0.0041634 -0.00977201 -0.00977201 -0.00977201 0.000911292 0.000848394 -0.0200729 0.00204851 0.000672346 -0.000206721 0.0526797 0.0923009 -0.0774918-0.0297109 0.0161754 0.325771
-0.00358216 -0.00358216 -0.00358216 -0.00336442 -0.00336442 -0.00336442 -8.52219e-05 -8.52219e-05 -8.52219e-05 -0.000796068 -0.000796068 -0.000796068 0.0041634 0.0041634 0.0041634 -0.00977201 -0.00977201 -0.00977201 0.000911292 0.000848394 -0.0200729 0.00204851 0.000672346 -0.000206721 0.0526725 0.0923007 -0.0774876-0.0297108 0.0161731 0.325771
-0.00358216 -0.00358216 -0.00358216 -0.00336442 -0.00336442 -0.00336442 -8.52219e-05 -8.52219e-05 -8.52219e-05 -0.000796068 -0.000796068 -0.000796068 0.0041634 0.0041634 0.0041634 -0.00977201 -0.00977201 -0.00977201 0.000911292 0.000848394 -0.0200729 0.00204851 0.000672346 -0.000206721 0.0526653 0.0923006 -0.0774835-0.0297108 0.0161731 0.325771
-0.00373581 -0.00358216 -0.00358216 -0.0033241 -0.00336442 -0.00336442 -1.79047e-05 -8.52219e-05 -8.52219e-05 -0.000354324 -0.000796068 -0.000796068 0.00383072 0.0041634 0.0041634 -0.00967371 -0.00977201 -0.00977201 0.000866289 0.000378402 -0.0200755 0.000839528 -0.000194356 1.61333e-05 0.0526582 0.0923004 -0.0774793-0.0297108 0.0161707 0.325771
-0.00375547 -0.00373581 -0.00358216 -0.00328413 -0.0033241 -0.00336442 -8.57372e-06 -1.79047e-05 -8.52219e-05 8.13369e-05 -0.000354324 -0.000796068 0.00378516 0.00383072 0.0041634 -0.00950368 -0.00967371 -0.00977201 0.0009337 0.000230204 -0.0200767 0.0014321 -0.00223311 0.000204363 0.0524444 0.0926664 -0.0776025-0.0298258 0.0160981 0.32576
-0.00375547 -0.00375547 -0.00373581 -0.00328413 -0.00328413 -0.0033241 -8.57372e-06 -8.57372e-06 -1.79047e-05 8.13369e-05 8.13369e-05 -0.000354324 0.00378516 0.00378516 0.00383072 -0.00950368 -0.00950368 -0.00967371 0.0009337 0.000230204 -0.0200767 0.0014321 -0.00223311 0.000204363 0.0524314 0.0929418 -0.0775535-0.0299134 0.0160922 0.325766
-0.00375547 -0.00375547 -0.00375547 -0.00328413 -0.00328413 -0.00328413 -8.57372e-06 -8.57372e-06 -8.57372e-06 8.13369e-05 8.13369e-05 8.13369e-05 0.00378516 0.00378516 0.00378516 -0.00950368 -0.00950368 -0.00950368 0.0009337 0.000230204 -0.0200767 0.0014321 -0.00223311 0.000204363 0.0524239 0.0929418 -0.0775497-0.0299134 0.0160922 0.325766
-0.00375547 -0.00375547 -0.00375547 -0.00328413 -0.00328413 -0.00328413 -8.57372e-06 -8.57372e-06 -8.57372e-06 8.13369e-05 8.13369e-05 8.13369e-05 0.00378516 0.00378516 0.00378516 -0.00950368 -0.00950368 -0.00950368 0.0009337 0.000230204 -0.0200767 0.0014321 -0.00223311 0.000204363 0.0524164 0.0929417 -0.0775459-0.0299133 0.0160874 0.325767
