1 0 0 0 0 0 0 0 -0.0708049
1 1 0 0 0 0 0 0 -0.0708049
1 1 1 0 0 0 0.326448 0 -0.0709793
0.00905641 1 1 0.00122934 0 0 0.326449 0.326448 -0.0709703
0.00905641 0.00905641 1 0.00122934 0.00122934 0 0.32643 0.326449 -0.0709613
0.00905641 0.00905641 0.00905641 0.00122934 0.00122934 0.00122934 0.326431 0.32643 -0.0709523
0.00905641 0.00905641 0.00905641 0.00122934 0.00122934 0.00122934 0.326432 0.326431 -0.0709433
0.00905641 0.00905641 0.00905641 0.00122934 0.00122934 0.00122934 0.326433 0.326432 -0.0710547
0.00901055 0.00905641 0.00905641 0.000801693 0.00122934 0.00122934 0.326434 0.326433 -0.0710456
0.00901055 0.00901055 0.00905641 0.000801693 0.000801693 0.00122934 0.326421 0.326434 -0.0710366
0.00901055 0.00901055 0.00901055 0.000801693 0.000801693 0.000801693 0.326421 0.326434 -0.0710275
0.00901055 0.00901055 0.00901055 0.000801693 0.000801693 0.000801693 0.326423 0.326421 -0.0712125
0.008902 0.00901055 0.00901055 0.000180258 0.000801693 0.000801693 0.326424 0.326423 -0.0712035
0.008902 0.008902 0.00901055 0.000180258 0.000180258 0.000801693 0.326405 0.326424 -0.0711945
0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.326405 0.326424 -0.0711855
0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.326405 0.326405 -0.0714794
0.008902 0.008902 0.008902 0.000180258 0.000180258 0.000180258 0.326376 0.326405 -0.0714705
0.00867897 0.008902 0.008902 -0.000384613 0.000180258 0.000180258 0.326377 0.326376 -0.0714616
0.00867897 0.00867897 0.008902 -0.000384613 -0.000384613 0.000180258 0.326377 0.326376 -0.0714527
0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 0.326378 0.326377 -0.0714438
0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 0.326378 0.326378 -0.0717726
0.00867897 0.00867897 0.00867897 -0.000384613 -0.000384613 -0.000384613 0.326378 0.326378 -0.0717639
0.0083271 0.00867897 0.00867897 -0.000949363 -0.000384613 -0.000384613 0.326345 0.326378 -0.0717552
0.0083271 0.0083271 0.00867897 -0.000949363 -0.000949363 -0.000384613 0.326346 0.326345 -0.0717466
0.0083271 0.0083271 0.0083271 -0.000949363 -0.000949363 -0.000949363 0.326347 0.326346 -0.0721401
0.0083271 0.0083271 0.0083271 -0.000949363 -0.000949363 -0.000949363 0.326347 0.326346 -0.0721317
0.00799472 0.0083271 0.0083271 -0.00165927 -0.000949363 -0.000949363 0.326307 0.326347 -0.0721234
0.00799472 0.00799472 0.0083271 -0.00165927 -0.00165927 -0.000949363 0.326307 0.326347 -0.0721151
0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.326309 0.326307 -0.0721068
0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.32631 0.326309 -0.0725489
0.00799472 0.00799472 0.00799472 -0.00165927 -0.00165927 -0.00165927 0.32631 0.32631 -0.0725409
