Linear regression parameters:
Intercept: -0.450893
Slope: 0.975489
Correlation: 0.275872
Target-output data:
submatrix_0
0.0750062 -0.262949
0.0750062 -0.262949
0.0750062 -0.262949
0.0750062 -0.262949
0.0760111 -0.276888
0.0760083 -0.271791
0.0790257 -0.287219
0.0811581 -0.295068
0.0814291 -0.299032
0.0814268 -0.299531
0.0832556 -0.306788
0.0835189 -0.305776
0.0838667 -0.311566
0.0844554 -0.310239
0.0844563 -0.310726
0.0839612 -0.31724
0.0830883 -0.302844
0.0782776 -0.253178
0.0747031 -0.22812
0.0747037 -0.227903
0.0747053 -0.225271
0.0734888 -0.220921
0.073489 -0.2167
0.0723671 -0.213604
0.0723666 -0.210088
0.071282 -0.201565
0.0707069 -0.199899
0.070706 -0.211719
0.0705874 -0.191485
0.0705837 -0.186706
0.0682595 -0.198924
0.0672935 -0.186326
0.0668471 -0.208548
0.0684379 -0.226432
0.0684345 -0.224611
0.0694914 -0.229949
0.0704231 -0.24415
0.0719776 -0.250156
0.0740178 -0.257061
0.0740148 -0.26818
0.0752947 -0.269648
0.0767166 -0.278686
0.0767125 -0.282412
0.0775197 -0.287839
0.0788341 -0.281422
0.0788316 -0.278112
0.0800659 -0.293285
0.0820669 -0.302642
0.0820666 -0.304734
0.0828618 -0.29738
0.0830238 -0.305015
0.0830244 -0.295913
0.0829138 -0.306387
0.0829147 -0.303615
0.0830543 -0.303806
0.0825234 -0.296533
0.0825683 -0.296483
0.0825699 -0.290892
0.0821312 -0.299731
0.0808239 -0.278041
0.0808269 -0.279128
0.0806355 -0.276965
0.079585 -0.270682
0.0781344 -0.250457
0.0761127 -0.242372
0.0761134 -0.243735
0.07606 -0.236884
0.0759905 -0.240897
0.0734318 -0.225015
0.0727035 -0.222341
0.0728671 -0.226807
0.072865 -0.231838
0.0723712 -0.229363
0.0719092 -0.227893
0.0720939 -0.229661
0.0720923 -0.232946
0.0719844 -0.233629
0.0719807 -0.233603
0.0720443 -0.235459
0.0720423 -0.235459
0.0722893 -0.234854
0.0724388 -0.2445
0.0721318 -0.24269
0.0731522 -0.24121
0.0731726 -0.250626
0.0735633 -0.24824
0.073847 -0.254079
0.073843 -0.256818
0.0746047 -0.256403
0.0746029 -0.261506
0.0757748 -0.264403
0.0761431 -0.268199
0.0763817 -0.268803
0.0766777 -0.267124
0.0766742 -0.269878
0.0785479 -0.281187
0.0785472 -0.281187
0.0785458 -0.276775
0.0787674 -0.281659
0.0787664 -0.278713
0.0794641 -0.285437
0.0803868 -0.289512
0.0808562 -0.292021
0.0821226 -0.298126
0.0823075 -0.295308
0.0828244 -0.302388
0.0828166 -0.301586
0.082818 -0.301586
0.0828545 -0.302404
0.082856 -0.300797
0.0823304 -0.305792
0.082731 -0.288989
0.0825668 -0.296005
0.0819407 -0.290208
0.0808328 -0.279681
0.0808346 -0.279681
0.0802258 -0.283651
0.0749623 -0.24238
0.0746441 -0.234353
0.0747859 -0.228742
0.0737611 -0.224639
0.0725617 -0.221834
0.0720133 -0.226358
0.0717426 -0.217318
0.0714684 -0.21823
0.0714662 -0.22199
0.0706106 -0.220378
0.0687403 -0.208748
0.0685167 -0.214033
0.0673719 -0.211557
0.0678523 -0.227192
0.067849 -0.211378
0.0686311 -0.228003
0.0692915 -0.234723
0.0715849 -0.251365
0.0715784 -0.257872
0.0715751 -0.238682
0.0734835 -0.261492
0.079175 -0.285542
0.0824766 -0.303223
0.0833879 -0.310974
0.0833886 -0.313285
0.0836779 -0.305342
0.0836793 -0.3123
0.0840205 -0.311585
0.0836521 -0.309172
